id	text	source
38706	that	t_96-12-12_51
38707	we	t_96-12-12_51
38708	cannot	t_96-12-12_51
38709	vote	t_96-12-12_51
38710	on	t_96-12-12_51
38711	this	t_96-12-12_51
38712	report	t_96-12-12_51
38713	today	t_96-12-12_51
38714	.	t_96-12-12_51
38715	After	t_96-12-12_51
38716	all	t_96-12-12_51
38717	,	t_96-12-12_51
38718	we	t_96-12-12_51
38719	were	t_96-12-12_51
38720	all	t_96-12-12_51
38721	trying	t_96-12-12_51
38722	-	t_96-12-12_51
38723	the	t_96-12-12_51
38724	committee	t_96-12-12_51
38725	and	t_96-12-12_51
38726	Parliament	t_96-12-12_51
38727	-	t_96-12-12_51
38728	to	t_96-12-12_51
38729	have	t_96-12-12_51
38730	a	t_96-12-12_51
38731	European	t_96-12-12_51
38732	Parliament	t_96-12-12_51
38733	vote	t_96-12-12_51
38734	on	t_96-12-12_51
38735	these	t_96-12-12_51
38736	two	t_96-12-12_51
38737	reports	t_96-12-12_51
38738	on	t_96-12-12_51
38739	this	t_96-12-12_51
38740	particular	t_96-12-12_51
38741	day	t_96-12-12_51
38742	,	t_96-12-12_51
38743	the	t_96-12-12_51
38744	fiftieth	t_96-12-12_51
38745	anniversary	t_96-12-12_51
38746	of	t_96-12-12_51
38747	UNICEF	t_96-12-12_51
38748	.	t_96-12-12_51
38749	That	t_96-12-12_51
38750	was	t_96-12-12_51
38751	actually	t_96-12-12_51
38752	the	t_96-12-12_51
38753	starting	t_96-12-12_51
38754	point	t_96-12-12_51
38755	,	t_96-12-12_51
38756	the	t_96-12-12_51
38757	reason	t_96-12-12_51
38758	why	t_96-12-12_51
38759	those	t_96-12-12_51
38760	reports	t_96-12-12_51
38761	are	t_96-12-12_51
38762	on	t_96-12-12_51
38763	the	t_96-12-12_51
38764	agenda	t_96-12-12_51
38765	now	t_96-12-12_51
38766	.	t_96-12-12_51
38767	It	t_96-12-12_51
38768	really	t_96-12-12_51
38769	is	t_96-12-12_51
38770	sad	t_96-12-12_51
38771	if	t_96-12-12_51
38772	we	t_96-12-12_51
38773	're	t_96-12-12_51
38774	going	t_96-12-12_51
38775	to	t_96-12-12_51
38776	keep	t_96-12-12_51
38777	postponing	t_96-12-12_51
38778	them	t_96-12-12_51
38779	because	t_96-12-12_51
38780	other	t_96-12-12_51
38781	important	t_96-12-12_51
38782	matters	t_96-12-12_51
38783	arise	t_96-12-12_51
38784	.	t_96-12-12_51
38785	Of	t_96-12-12_51
38786	course	t_96-12-12_51
38787	it	t_96-12-12_51
38788	was	t_96-12-12_51
38789	important	t_96-12-12_51
38790	for	t_96-12-12_51
38791	us	t_96-12-12_51
38792	to	t_96-12-12_51
38793	say	t_96-12-12_51
38794	our	t_96-12-12_51
38795	farewells	t_96-12-12_51
38796	to	t_96-12-12_51
38797	Mr	t_96-12-12_51
38798	Hänsch	t_96-12-12_51
38799	this	t_96-12-12_51
38800	morning	t_96-12-12_51
38801	,	t_96-12-12_51
38802	but	t_96-12-12_51
38803	as	t_96-12-12_51
38804	a	t_96-12-12_51
38805	result	t_96-12-12_51
38806	we	t_96-12-12_51
38807	are	t_96-12-12_51
38808	seeing	t_96-12-12_51
38809	the	t_96-12-12_51
38810	further	t_96-12-12_51
38811	postponement	t_96-12-12_51
38812	of	t_96-12-12_51
38813	reports	t_96-12-12_51
38814	which	t_96-12-12_51
38815	actually	t_96-12-12_51
38816	represent	t_96-12-12_51
38817	a	t_96-12-12_51
38818	very	t_96-12-12_51
38819	important	t_96-12-12_51
38820	political	t_96-12-12_51
38821	input	t_96-12-12_51
38822	for	t_96-12-12_51
38823	Europe	t_96-12-12_51
38824	's	t_96-12-12_51
38825	citizens	t_96-12-12_51
38826	,	t_96-12-12_51
38827	especially	t_96-12-12_51
38828	those	t_96-12-12_51
38829	who	t_96-12-12_51
38830	cannot	t_96-12-12_51
38831	speak	t_96-12-12_51
38832	for	t_96-12-12_51
38833	themselves	t_96-12-12_51
38834	.	t_96-12-12_51
38835	I	t_96-12-12_51
38836	must	t_96-12-12_51
38837	in	t_96-12-12_51
38838	all	t_96-12-12_51
38839	honesty	t_96-12-12_51
38840	say	t_96-12-12_51
38841	I	t_96-12-12_51
38842	should	t_96-12-12_51
38843	be	t_96-12-12_51
38844	rather	t_96-12-12_51
38845	upset	t_96-12-12_51
38846	not	t_96-12-12_51
38847	to	t_96-12-12_51
38848	hold	t_96-12-12_51
38849	the	t_96-12-12_51
38850	vote	t_96-12-12_51
38851	until	t_96-12-12_51
38852	January	t_96-12-12_51
38853	,	t_96-12-12_51
38854	because	t_96-12-12_51
38855	we	t_96-12-12_51
38856	shall	t_96-12-12_51
38857	then	t_96-12-12_51
38858	be	t_96-12-12_51
38859	even	t_96-12-12_51
38860	further	t_96-12-12_51
38861	away	t_96-12-12_51
38862	from	t_96-12-12_51
38863	the	t_96-12-12_51
38864	fiftieth	t_96-12-12_51
38865	anniversary	t_96-12-12_51
38866	,	t_96-12-12_51
38867	so	t_96-12-12_51
38868	we	t_96-12-12_51
38869	shall	t_96-12-12_51
38870	have	t_96-12-12_51
38871	even	t_96-12-12_51
38872	more	t_96-12-12_51
38873	difficulty	t_96-12-12_51
38874	in	t_96-12-12_51
38875	arousing	t_96-12-12_51
38876	public	t_96-12-12_51
38877	interest	t_96-12-12_51
38878	.	t_96-12-12_51
38879	We	t_96-12-12_51
38880	want	t_96-12-12_51
38881	our	t_96-12-12_51
38882	vote	t_96-12-12_51
38883	to	t_96-12-12_51
38884	become	t_96-12-12_51
38885	public	t_96-12-12_51
38886	knowledge	t_96-12-12_51
38887	,	t_96-12-12_51
38888	so	t_96-12-12_51
38889	I	t_96-12-12_51
38890	would	t_96-12-12_51
38891	prefer	t_96-12-12_51
38892	it	t_96-12-12_51
38893	if	t_96-12-12_51
38894	we	t_96-12-12_51
38895	could	t_96-12-12_51
38896	vote	t_96-12-12_51
38897	before	t_96-12-12_51
38898	the	t_96-12-12_51
38899	end	t_96-12-12_51
38900	of	t_96-12-12_51
38901	this	t_96-12-12_51
38902	week	t_96-12-12_51
38903	.	t_96-12-12_51
38904	Madam	t_96-12-12_72
38905	President	t_96-12-12_72
38906	,	t_96-12-12_72
38907	I	t_96-12-12_72
38908	would	t_96-12-12_72
38909	like	t_96-12-12_72
38910	to	t_96-12-12_72
38911	make	t_96-12-12_72
38912	an	t_96-12-12_72
38913	appeal	t_96-12-12_72
38914	to	t_96-12-12_72
38915	the	t_96-12-12_72
38916	House	t_96-12-12_72
38917	about	t_96-12-12_72
38918	the	t_96-12-12_72
38919	de	t_96-12-12_72
38920	Brémond	t_96-12-12_72
38921	d'Ars	t_96-12-12_72
38922	report	t_96-12-12_72
38923	because	t_96-12-12_72
38924	this	t_96-12-12_72
38925	is	t_96-12-12_72
38926	an	t_96-12-12_72
38927	issue	t_96-12-12_72
38928	where	t_96-12-12_72
38929	we	t_96-12-12_72
38930	have	t_96-12-12_72
38931	a	t_96-12-12_72
38932	major	t_96-12-12_72
38933	dispute	t_96-12-12_72
38934	with	t_96-12-12_72
38935	the	t_96-12-12_72
38936	European	t_96-12-12_72
38937	Commission	t_96-12-12_72
38938	.	t_96-12-12_72
38939	If	t_96-12-12_72
38940	we	t_96-12-12_72
38941	vote	t_96-12-12_72
38942	this	t_96-12-12_72
38943	evening	t_96-12-12_72
38944	we	t_96-12-12_72
38945	might	t_96-12-12_72
38946	get	t_96-12-12_72
38947	an	t_96-12-12_72
38948	inconclusive	t_96-12-12_72
38949	result	t_96-12-12_72
38950	.	t_96-12-12_72
38951	We	t_96-12-12_72
38952	may	t_96-12-12_72
38953	not	t_96-12-12_72
38954	have	t_96-12-12_72
38955	sufficient	t_96-12-12_72
38956	Members	t_96-12-12_72
38957	to	t_96-12-12_72
38958	take	t_96-12-12_72
38959	a	t_96-12-12_72
38960	proper	t_96-12-12_72
38961	decision	t_96-12-12_72
38962	on	t_96-12-12_72
38963	this	t_96-12-12_72
38964	issue	t_96-12-12_72
38965	and	t_96-12-12_72
38966	we	t_96-12-12_72
38967	need	t_96-12-12_72
38968	to	t_96-12-12_72
38969	make	t_96-12-12_72
38970	a	t_96-12-12_72
38971	clear	t_96-12-12_72
38972	statement	t_96-12-12_72
38973	to	t_96-12-12_72
38974	the	t_96-12-12_72
38975	Commission	t_96-12-12_72
38976	.	t_96-12-12_72
38977	I	t_96-12-12_72
38978	would	t_96-12-12_72
38979	like	t_96-12-12_72
38980	to	t_96-12-12_72
38981	ask	t_96-12-12_72
38982	that	t_96-12-12_72
38983	you	t_96-12-12_72
38984	put	t_96-12-12_72
38985	to	t_96-12-12_72
38986	the	t_96-12-12_72
38987	vote	t_96-12-12_72
38988	whether	t_96-12-12_72
38989	or	t_96-12-12_72
38990	not	t_96-12-12_72
38991	we	t_96-12-12_72
38992	vote	t_96-12-12_72
38993	on	t_96-12-12_72
38994	de	t_96-12-12_72
38995	Brémond	t_96-12-12_72
38996	d'Ars	t_96-12-12_72
38997	because	t_96-12-12_72
38998	it	t_96-12-12_72
38999	is	t_96-12-12_72
39000	a	t_96-12-12_72
39001	major	t_96-12-12_72
39002	issue	t_96-12-12_72
39003	concerning	t_96-12-12_72
39004	postal	t_96-12-12_72
39005	workers	t_96-12-12_72
39006	in	t_96-12-12_72
39007	the	t_96-12-12_72
39008	European	t_96-12-12_72
39009	Union	t_96-12-12_72
39010	.	t_96-12-12_72
39011	I	t_96-12-12_82
39012	will	t_96-12-12_82
39013	be	t_96-12-12_82
39014	voting	t_96-12-12_82
39015	for	t_96-12-12_82
39016	the	t_96-12-12_82
39017	Eisma	t_96-12-12_82
39018	report	t_96-12-12_82
39019	on	t_96-12-12_82
39020	a	t_96-12-12_82
39021	Council	t_96-12-12_82
39022	directive	t_96-12-12_82
39023	concerning	t_96-12-12_82
39024	the	t_96-12-12_82
39025	quality	t_96-12-12_82
39026	of	t_96-12-12_82
39027	bathing	t_96-12-12_82
39028	water	t_96-12-12_82
39029	.	t_96-12-12_82
39030	This	t_96-12-12_82
39031	report	t_96-12-12_82
39032	does	t_96-12-12_82
39033	three	t_96-12-12_82
39034	things	t_96-12-12_82
39035	.	t_96-12-12_82
39036	First	t_96-12-12_82
39037	,	t_96-12-12_82
39038	it	t_96-12-12_82
39039	widens	t_96-12-12_82
39040	the	t_96-12-12_82
39041	definition	t_96-12-12_82
39042	of	t_96-12-12_82
39043	bathing	t_96-12-12_82
39044	water	t_96-12-12_82
39045	to	t_96-12-12_82
39046	include	t_96-12-12_82
39047	all	t_96-12-12_82
39048	waters	t_96-12-12_82
39049	used	t_96-12-12_82
39050	for	t_96-12-12_82
39051	recreational	t_96-12-12_82
39052	purposes	t_96-12-12_82
39053	.	t_96-12-12_82
39054	Second	t_96-12-12_82
39055	,	t_96-12-12_82
39056	it	t_96-12-12_82
39057	makes	t_96-12-12_82
39058	the	t_96-12-12_82
39059	regulations	t_96-12-12_82
39060	relate	t_96-12-12_82
39061	directly	t_96-12-12_82
39062	to	t_96-12-12_82
39063	health	t_96-12-12_82
39064	hazards	t_96-12-12_82
39065	thus	t_96-12-12_82
39066	directly	t_96-12-12_82
39067	linking	t_96-12-12_82
39068	safety	t_96-12-12_82
39069	with	t_96-12-12_82
39070	pollution	t_96-12-12_82
39071	level	t_96-12-12_82
39072	.	t_96-12-12_82
39073	Third	t_96-12-12_82
39074	,	t_96-12-12_82
39075	it	t_96-12-12_82
39076	will	t_96-12-12_82
39077	thus	t_96-12-12_82
39078	create	t_96-12-12_82
39079	a	t_96-12-12_82
39080	new	t_96-12-12_82
39081	resource	t_96-12-12_82
39082	of	t_96-12-12_82
39083	safe	t_96-12-12_82
39084	water	t_96-12-12_82
39085	for	t_96-12-12_82
39086	the	t_96-12-12_82
39087	tourist	t_96-12-12_82
39088	industry	t_96-12-12_82
39089	throughout	t_96-12-12_82
39090	Europe	t_96-12-12_82
39091	which	t_96-12-12_82
39092	will	t_96-12-12_82
39093	allow	t_96-12-12_82
39094	the	t_96-12-12_82
39095	potential	t_96-12-12_82
39096	economic	t_96-12-12_82
39097	benefits	t_96-12-12_82
39098	to	t_96-12-12_82
39099	far	t_96-12-12_82
39100	outweigh	t_96-12-12_82
39101	the	t_96-12-12_82
39102	costs	t_96-12-12_82
39103	of	t_96-12-12_82
39104	implementation	t_96-12-12_82
39105	,	t_96-12-12_82
39106	even	t_96-12-12_82
39107	on	t_96-12-12_82
39108	the	t_96-12-12_82
39109	basis	t_96-12-12_82
39110	of	t_96-12-12_82
39111	OFWAT	t_96-12-12_82
39112	's	t_96-12-12_82
39113	fanciful	t_96-12-12_82
39114	figures	t_96-12-12_82
39115	.	t_96-12-12_82
39116	This	t_96-12-12_82
39117	report	t_96-12-12_82
39118	offers	t_96-12-12_82
39119	an	t_96-12-12_82
39120	opportunity	t_96-12-12_82
39121	for	t_96-12-12_82
39122	investment	t_96-12-12_82
39123	not	t_96-12-12_82
39124	a	t_96-12-12_82
39125	financial	t_96-12-12_82
39126	burden	t_96-12-12_82
39127	to	t_96-12-12_82
39128	be	t_96-12-12_82
39129	met	t_96-12-12_82
39130	.	t_96-12-12_82
39131	One	t_96-12-12_82
39132	of	t_96-12-12_82
39133	the	t_96-12-12_82
39134	key	t_96-12-12_82
39135	reasons	t_96-12-12_82
39136	this	t_96-12-12_82
39137	report	t_96-12-12_82
39138	will	t_96-12-12_82
39139	be	t_96-12-12_82
39140	resoundingly	t_96-12-12_82
39141	adopted	t_96-12-12_82
39142	is	t_96-12-12_82
39143	because	t_96-12-12_82
39144	of	t_96-12-12_82
39145	the	t_96-12-12_82
39146	efforts	t_96-12-12_82
39147	of	t_96-12-12_82
39148	organizations	t_96-12-12_82
39149	like	t_96-12-12_82
39150	Surfers	t_96-12-12_82
39151	Against	t_96-12-12_82
39152	Sewage	t_96-12-12_82
39153	who	t_96-12-12_82
39154	have	t_96-12-12_82
39155	demonstrated	t_96-12-12_82
39156	so	t_96-12-12_82
39157	comprehensively	t_96-12-12_82
39158	that	t_96-12-12_82
39159	the	t_96-12-12_82
39160	present	t_96-12-12_82
39161	directive	t_96-12-12_82
39162	and	t_96-12-12_82
39163	its	t_96-12-12_82
39164	lax	t_96-12-12_82
39165	implementation	t_96-12-12_82
39166	by	t_96-12-12_82
39167	the	t_96-12-12_82
39168	British	t_96-12-12_82
39169	Government	t_96-12-12_82
39170	has	t_96-12-12_82
39171	cost	t_96-12-12_82
39172	hundreds	t_96-12-12_82
39173	of	t_96-12-12_82
39174	millions	t_96-12-12_82
39175	of	t_96-12-12_82
39176	pounds	t_96-12-12_82
39177	in	t_96-12-12_82
39178	health-care	t_96-12-12_82
39179	,	t_96-12-12_82
39180	social	t_96-12-12_82
39181	and	t_96-12-12_82
39182	lost	t_96-12-12_82
39183	production	t_96-12-12_82
39184	costs	t_96-12-12_82
39185	in	t_96-12-12_82
39186	the	t_96-12-12_82
39187	UK	t_96-12-12_82
39188	.	t_96-12-12_82
39189	I	t_96-12-12_82
39190	thank	t_96-12-12_82
39191	them	t_96-12-12_82
39192	for	t_96-12-12_82
39193	their	t_96-12-12_82
39194	efforts	t_96-12-12_82
39195	.	t_96-12-12_82
39196	Kenneth	t_96-12-12_82
39197	D.	t_96-12-12_82
39198	Collins	t_96-12-12_82
39199	report	t_96-12-12_82
39200	Let	t_96-12-12_95
39201	me	t_96-12-12_95
39202	make	t_96-12-12_95
39203	it	t_96-12-12_95
39204	clear	t_96-12-12_95
39205	from	t_96-12-12_95
39206	the	t_96-12-12_95
39207	outset	t_96-12-12_95
39208	that	t_96-12-12_95
39209	our	t_96-12-12_95
39210	Group	t_96-12-12_95
39211	had	t_96-12-12_95
39212	serious	t_96-12-12_95
39213	doubts	t_96-12-12_95
39214	about	t_96-12-12_95
39215	voting	t_96-12-12_95
39216	for	t_96-12-12_95
39217	this	t_96-12-12_95
39218	report	t_96-12-12_95
39219	.	t_96-12-12_95
39220	The	t_96-12-12_95
39221	report	t_96-12-12_95
39222	is	t_96-12-12_95
39223	dominated	t_96-12-12_95
39224	by	t_96-12-12_95
39225	the	t_96-12-12_95
39226	fears	t_96-12-12_95
39227	of	t_96-12-12_95
39228	the	t_96-12-12_95
39229	southern	t_96-12-12_95
39230	countries	t_96-12-12_95
39231	which	t_96-12-12_95
39232	regard	t_96-12-12_95
39233	eastward	t_96-12-12_95
39234	expansion	t_96-12-12_95
39235	as	t_96-12-12_95
39236	a	t_96-12-12_95
39237	threat	t_96-12-12_95
39238	to	t_96-12-12_95
39239	the	t_96-12-12_95
39240	continuing	t_96-12-12_95
39241	social	t_96-12-12_95
39242	and	t_96-12-12_95
39243	economic	t_96-12-12_95
39244	cohesion	t_96-12-12_95
39245	of	t_96-12-12_95
39246	the	t_96-12-12_95
39247	EU	t_96-12-12_95
39248	.	t_96-12-12_95
39249	There	t_96-12-12_95
39250	is	t_96-12-12_95
39251	no	t_96-12-12_95
39252	doubt	t_96-12-12_95
39253	,	t_96-12-12_95
39254	unfortunately	t_96-12-12_95
39255	,	t_96-12-12_95
39256	that	t_96-12-12_95
39257	the	t_96-12-12_95
39258	conditions	t_96-12-12_95
39259	under	t_96-12-12_95
39260	which	t_96-12-12_95
39261	that	t_96-12-12_95
39262	eastward	t_96-12-12_95
39263	expansion	t_96-12-12_95
39264	is	t_96-12-12_95
39265	to	t_96-12-12_95
39266	take	t_96-12-12_95
39267	place	t_96-12-12_95
39268	do	t_96-12-12_95
39269	justify	t_96-12-12_95
39270	such	t_96-12-12_95
39271	fears	t_96-12-12_95
39272	.	t_96-12-12_95
39273	But	t_96-12-12_95
39274	the	t_96-12-12_95
39275	primacy	t_96-12-12_95
39276	of	t_96-12-12_95
39277	economic	t_96-12-12_95
39278	and	t_96-12-12_95
39279	monetary	t_96-12-12_95
39280	union	t_96-12-12_95
39281	and	t_96-12-12_95
39282	the	t_96-12-12_95
39283	subordination	t_96-12-12_95
39284	of	t_96-12-12_95
39285	all	t_96-12-12_95
39286	political	t_96-12-12_95
39287	tasks	t_96-12-12_95
39288	and	t_96-12-12_95
39289	objectives	t_96-12-12_95
39290	to	t_96-12-12_95
39291	so-called	t_96-12-12_95
39292	economic	t_96-12-12_95
39293	imperatives	t_96-12-12_95
39294	are	t_96-12-12_95
39295	undermining	t_96-12-12_95
39296	-	t_96-12-12_95
39297	but	t_96-12-12_95
39298	not	t_96-12-12_95
39299	for	t_96-12-12_95
39300	the	t_96-12-12_95
39301	first	t_96-12-12_95
39302	time	t_96-12-12_95
39303	and	t_96-12-12_95
39304	not	t_96-12-12_95
39305	just	t_96-12-12_95
39306	because	t_96-12-12_95
39307	of	t_96-12-12_95
39308	the	t_96-12-12_95
39309	eastward	t_96-12-12_95
39310	enlargement	t_96-12-12_95
39311	of	t_96-12-12_95
39312	the	t_96-12-12_95
39313	EU	t_96-12-12_95
39314	-	t_96-12-12_95
39315	one	t_96-12-12_95
39316	of	t_96-12-12_95
39317	the	t_96-12-12_95
39318	Union	t_96-12-12_95
39319	's	t_96-12-12_95
39320	most	t_96-12-12_95
39321	important	t_96-12-12_95
39322	political	t_96-12-12_95
39323	aims	t_96-12-12_95
39324	,	t_96-12-12_95
39325	which	t_96-12-12_95
39326	is	t_96-12-12_95
39327	the	t_96-12-12_95
39328	principle	t_96-12-12_95
39329	of	t_96-12-12_95
39330	economic	t_96-12-12_95
39331	and	t_96-12-12_95
39332	social	t_96-12-12_95
39333	cohesion	t_96-12-12_95
39334	.	t_96-12-12_95
39335	The	t_96-12-12_95
39336	rapporteur	t_96-12-12_95
39337	,	t_96-12-12_95
39338	then	t_96-12-12_95
39339	,	t_96-12-12_95
39340	is	t_96-12-12_95
39341	under	t_96-12-12_95
39342	the	t_96-12-12_95
39343	spell	t_96-12-12_95
39344	of	t_96-12-12_95
39345	figures	t_96-12-12_95
39346	,	t_96-12-12_95
39347	balance	t_96-12-12_95
39348	sheets	t_96-12-12_95
39349	and	t_96-12-12_95
39350	cost	t_96-12-12_95
39351	estimates	t_96-12-12_95
39352	,	t_96-12-12_95
39353	and	t_96-12-12_95
39354	loses	t_96-12-12_95
39355	sight	t_96-12-12_95
39356	of	t_96-12-12_95
39357	the	t_96-12-12_95
39358	unique	t_96-12-12_95
39359	and	t_96-12-12_95
39360	historical	t_96-12-12_95
39361	opportunity	t_96-12-12_95
39362	of	t_96-12-12_95
39363	eastward	t_96-12-12_95
39364	expansion	t_96-12-12_95
39365	,	t_96-12-12_95
39366	and	t_96-12-12_95
39367	its	t_96-12-12_95
39368	importance	t_96-12-12_95
39369	in	t_96-12-12_95
39370	terms	t_96-12-12_95
39371	of	t_96-12-12_95
39372	peace	t_96-12-12_95
39373	policy	t_96-12-12_95
39374	.	t_96-12-12_95
39375	Behind	t_96-12-12_95
39376	this	t_96-12-12_95
39377	attitude	t_96-12-12_95
39378	,	t_96-12-12_95
39379	of	t_96-12-12_95
39380	course	t_96-12-12_95
39381	,	t_96-12-12_95
39382	there	t_96-12-12_95
39383	also	t_96-12-12_95
39384	lurks	t_96-12-12_95
39385	the	t_96-12-12_95
39386	desire	t_96-12-12_95
39387	to	t_96-12-12_95
39388	procrastinate	t_96-12-12_95
39389	over	t_96-12-12_95
39390	this	t_96-12-12_95
39391	enlargement	t_96-12-12_95
39392	,	t_96-12-12_95
39393	and	t_96-12-12_95
39394	so	t_96-12-12_95
39395	pander	t_96-12-12_95
39396	to	t_96-12-12_95
39397	the	t_96-12-12_95
39398	governments	t_96-12-12_95
39399	of	t_96-12-12_95
39400	those	t_96-12-12_95
39401	Member	t_96-12-12_95
39402	States	t_96-12-12_95
39403	that	t_96-12-12_95
39404	are	t_96-12-12_95
39405	unwilling	t_96-12-12_95
39406	to	t_96-12-12_95
39407	contain	t_96-12-12_95
39408	and	t_96-12-12_95
39409	share	t_96-12-12_95
39410	the	t_96-12-12_95
39411	social	t_96-12-12_95
39412	consequences	t_96-12-12_95
39413	of	t_96-12-12_95
39414	the	t_96-12-12_95
39415	enlargement	t_96-12-12_95
39416	of	t_96-12-12_95
39417	the	t_96-12-12_95
39418	single	t_96-12-12_95
39419	market	t_96-12-12_95
39420	.	t_96-12-12_95
39421	I	t_96-12-12_95
39422	believe	t_96-12-12_95
39423	it	t_96-12-12_95
39424	is	t_96-12-12_95
39425	not	t_96-12-12_95
39426	yet	t_96-12-12_95
39427	too	t_96-12-12_95
39428	late	t_96-12-12_95
39429	to	t_96-12-12_95
39430	ensure	t_96-12-12_95
39431	that	t_96-12-12_95
39432	,	t_96-12-12_95
39433	through	t_96-12-12_95
39434	a	t_96-12-12_95
39435	fundamental	t_96-12-12_95
39436	reform	t_96-12-12_95
39437	of	t_96-12-12_95
39438	the	t_96-12-12_95
39439	Structural	t_96-12-12_95
39440	Funds	t_96-12-12_95
39441	towards	t_96-12-12_95
39442	greater	t_96-12-12_95
39443	flexibility	t_96-12-12_95
39444	and	t_96-12-12_95
39445	efficiency	t_96-12-12_95
39446	,	t_96-12-12_95
39447	the	t_96-12-12_95
39448	new	t_96-12-12_95
39449	Member	t_96-12-12_95
39450	States	t_96-12-12_95
39451	,	t_96-12-12_95
39452	too	t_96-12-12_95
39453	,	t_96-12-12_95
39454	can	t_96-12-12_95
39455	participate	t_96-12-12_95
39456	in	t_96-12-12_95
39457	the	t_96-12-12_95
39458	principle	t_96-12-12_95
39459	of	t_96-12-12_95
39460	social	t_96-12-12_95
39461	and	t_96-12-12_95
39462	economic	t_96-12-12_95
39463	cohesion	t_96-12-12_95
39464	,	t_96-12-12_95
39465	thus	t_96-12-12_95
39466	giving	t_96-12-12_95
39467	full	t_96-12-12_95
39468	play	t_96-12-12_95
39469	to	t_96-12-12_95
39470	the	t_96-12-12_95
39471	political	t_96-12-12_95
39472	advantages	t_96-12-12_95
39473	of	t_96-12-12_95
39474	a	t_96-12-12_95
39475	pan-European	t_96-12-12_95
39476	Union	t_96-12-12_95
39477	.	t_96-12-12_95
39478	Madam	t_96-12-12_107
39479	President	t_96-12-12_107
39480	,	t_96-12-12_107
39481	in	t_96-12-12_107
39482	view	t_96-12-12_107
39483	of	t_96-12-12_107
39484	the	t_96-12-12_107
39485	threat	t_96-12-12_107
39486	posed	t_96-12-12_107
39487	by	t_96-12-12_107
39488	organized	t_96-12-12_107
39489	crime	t_96-12-12_107
39490	,	t_96-12-12_107
39491	the	t_96-12-12_107
39492	European	t_96-12-12_107
39493	Union	t_96-12-12_107
39494	's	t_96-12-12_107
39495	citizens	t_96-12-12_107
39496	ultimately	t_96-12-12_107
39497	measure	t_96-12-12_107
39498	the	t_96-12-12_107
39499	Union	t_96-12-12_107
39500	in	t_96-12-12_107
39501	terms	t_96-12-12_107
39502	of	t_96-12-12_107
39503	whether	t_96-12-12_107
39504	,	t_96-12-12_107
39505	and	t_96-12-12_107
39506	to	t_96-12-12_107
39507	what	t_96-12-12_107
39508	extent	t_96-12-12_107
39509	,	t_96-12-12_107
39510	it	t_96-12-12_107
39511	can	t_96-12-12_107
39512	develop	t_96-12-12_107
39513	efficient	t_96-12-12_107
39514	machinery	t_96-12-12_107
39515	to	t_96-12-12_107
39516	counter	t_96-12-12_107
39517	international	t_96-12-12_107
39518	organized	t_96-12-12_107
39519	crime	t_96-12-12_107
39520	.	t_96-12-12_107
39521	So	t_96-12-12_107
39522	the	t_96-12-12_107
39523	kind	t_96-12-12_107
39524	of	t_96-12-12_107
39525	constructive	t_96-12-12_107
39526	criticism	t_96-12-12_107
39527	contained	t_96-12-12_107
39528	in	t_96-12-12_107
39529	the	t_96-12-12_107
39530	Lindeperg	t_96-12-12_107
39531	report	t_96-12-12_107
39532	should	t_96-12-12_107
39533	prompt	t_96-12-12_107
39534	us	t_96-12-12_107
39535	to	t_96-12-12_107
39536	draw	t_96-12-12_107
39537	the	t_96-12-12_107
39538	necessary	t_96-12-12_107
39539	conclusions	t_96-12-12_107
39540	which	t_96-12-12_107
39541	can	t_96-12-12_107
39542	then	t_96-12-12_107
39543	be	t_96-12-12_107
39544	implemented	t_96-12-12_107
39545	by	t_96-12-12_107
39546	the	t_96-12-12_107
39547	Council	t_96-12-12_107
39548	and	t_96-12-12_107
39549	Commission	t_96-12-12_107
39550	.	t_96-12-12_107
39551	In	t_96-12-12_107
39552	principle	t_96-12-12_107
39553	,	t_96-12-12_107
39554	we	t_96-12-12_107
39555	see	t_96-12-12_107
39556	two	t_96-12-12_107
39557	possible	t_96-12-12_107
39558	approaches	t_96-12-12_107
39559	here	t_96-12-12_107
39560	.	t_96-12-12_107
39561	The	t_96-12-12_107
39562	first	t_96-12-12_107
39563	is	t_96-12-12_107
39564	actually	t_96-12-12_107
39565	to	t_96-12-12_107
39566	take	t_96-12-12_107
39567	advantages	t_96-12-12_107
39568	of	t_96-12-12_107
39569	the	t_96-12-12_107
39570	possibilities	t_96-12-12_107
39571	of	t_96-12-12_107
39572	the	t_96-12-12_107
39573	third	t_96-12-12_107
39574	pillar	t_96-12-12_107
39575	,	t_96-12-12_107
39576	in	t_96-12-12_107
39577	accordance	t_96-12-12_107
39578	with	t_96-12-12_107
39579	Article	t_96-12-12_107
39580	K.1	t_96-12-12_107
39581	,	t_96-12-12_107
39582	to	t_96-12-12_107
39583	create	t_96-12-12_107
39584	European	t_96-12-12_107
39585	policy	t_96-12-12_107
39586	and	t_96-12-12_107
39587	relegate	t_96-12-12_107
39588	national	t_96-12-12_107
39589	interests	t_96-12-12_107
39590	to	t_96-12-12_107
39591	a	t_96-12-12_107
39592	secondary	t_96-12-12_107
39593	position	t_96-12-12_107
39594	.	t_96-12-12_107
39595	The	t_96-12-12_107
39596	second	t_96-12-12_107
39597	possibility	t_96-12-12_107
39598	is	t_96-12-12_107
39599	that	t_96-12-12_107
39600	Parliament	t_96-12-12_107
39601	's	t_96-12-12_107
39602	urgings	t_96-12-12_107
39603	should	t_96-12-12_107
39604	be	t_96-12-12_107
