id	text	lemma	sent	source	pos	mother	rel
47354	seinen	seinen	2101	t_06-09-25_21	PPOSAT	47356	nk
47355	sozialdemokratischen	sozialdemokratisch	2101	t_06-09-25_21	ADJA	47356	nk
47356	Kameraden	Kamerad	2101	t_06-09-25_21	NN	47359	da
47357	in	in	2101	t_06-09-25_21	APPR	47359	mo
47358	Budapest	Budapest	2101	t_06-09-25_21	NE	47357	nk
47359	geholfen	helfen	2101	t_06-09-25_21	VVPP	47360	oc
47360	habe	habe	2101	t_06-09-25_21	VAFIN	47349	rc
47361	,	,	2101	t_06-09-25_21	$,	47347	punct
47362	die	der	2101	t_06-09-25_21	ART	47363	nk
47363	Bekanntgabe	Bekanntgabe	2101	t_06-09-25_21	NN	47367	oa
47364	der	der	2101	t_06-09-25_21	ART	47366	nk
47365	realen	real	2101	t_06-09-25_21	ADJA	47366	nk
47366	Daten	Datum	2101	t_06-09-25_21	NN	47363	ag
47367	hinauszuschieben	hinauszuschieben	2101	t_06-09-25_21	VVIZU	47347	rc
47368	.	.	2101	t_06-09-25_21	$.	47344	punct
47369	Ich	Ich	2102	t_06-09-25_21	PPER	47370	sb
47370	fordere	fordern	2102	t_06-09-25_21	VVFIN	47370	ROOT
47371	den	der	2102	t_06-09-25_21	ART	47372	nk
47372	Kommissar	Kommissar	2102	t_06-09-25_21	NN	47370	oa
47373	auf	auf	2102	t_06-09-25_21	PTKVZ	47370	svp
47374	,	,	2102	t_06-09-25_21	$,	47370	punct
47375	sich	sich	2102	t_06-09-25_21	PRF	47376	oa
47376	klipp	klipp	2102	t_06-09-25_21	ADJD	47370	oc
47377	und	und	2102	t_06-09-25_21	KON	47376	cd
47378	klar	klaren	2102	t_06-09-25_21	ADJD	47381	mo
47379	dazu	dazu	2102	t_06-09-25_21	PROAV	47381	op
47380	zu	zu	2102	t_06-09-25_21	PTKZU	47381	pm
47381	äußern	äußern	2102	t_06-09-25_21	VVINF	47377	cj
47382	,	,	2102	t_06-09-25_21	$,	47381	punct
47383	inwieweit	inwieweit	2102	t_06-09-25_21	PWAV	47389	mo
47384	er	ich	2102	t_06-09-25_21	PPER	47389	sb
47385	in	in	2102	t_06-09-25_21	APPR	47388	op
47386	diese	dies	2102	t_06-09-25_21	PDAT	47387	nk
47387	Sache	Sache	2102	t_06-09-25_21	NN	47385	nk
47388	verwickelt	verwickeln	2102	t_06-09-25_21	VVPP	47389	pd
47389	war	sein	2102	t_06-09-25_21	VAFIN	47381	rc
47390	.	.	2102	t_06-09-25_21	$.	47370	punct
47391	Des	Des	2103	t_06-09-25_21	ART	47392	nk
47392	Weiteren	Weitere	2103	t_06-09-25_21	NN	47393	da
47393	verlange	verlangen	2103	t_06-09-25_21	VVFIN	47393	ROOT
47394	ich	ich	2103	t_06-09-25_21	PPER	47393	sb
47395	,	,	2103	t_06-09-25_21	$,	47393	punct
47396	dass	dass	2103	t_06-09-25_21	KOUS	47411	cp
47397	der	der	2103	t_06-09-25_21	ART	47399	nk
47398	ungarische	ungarische	2103	t_06-09-25_21	ADJA	47399	nk
47399	Ministerpräsident	Ministerpräsident	2103	t_06-09-25_21	NN	47411	sb
47400	,	,	2103	t_06-09-25_21	$,	47399	punct
47401	der	der	2103	t_06-09-25_21	PRELS	47406	sb
47402	sich	sich	2103	t_06-09-25_21	PRF	47405	oa
47403	so	so	2103	t_06-09-25_21	ADV	47404	mo
47404	undemokratisch	undemokratisch	2103	t_06-09-25_21	ADJD	47405	mo
47405	verhalten	verhalten	2103	t_06-09-25_21	VVPP	47406	oc
47406	hat	haben	2103	t_06-09-25_21	VAFIN	47399	rc
47407	,	,	2103	t_06-09-25_21	$,	47411	punct
47408	von	von	2103	t_06-09-25_21	APPR	47411	mo
47409	seinem	mein	2103	t_06-09-25_21	PPOSAT	47410	nk
47410	Amt	Amt	2103	t_06-09-25_21	NN	47408	nk
47411	zurücktritt	zurücktreten	2103	t_06-09-25_21	VVFIN	47393	oc
47412	.	.	2103	t_06-09-25_21	$.	47393	punct
47413	Ich	Ich	2104	t_06-09-25_21	PPER	47414	sb
47414	bekunde	bekunden	2104	t_06-09-25_21	VVFIN	47414	ROOT
47415	unsere	mein	2104	t_06-09-25_21	PPOSAT	47416	nk
47416	Solidarität	Solidarität	2104	t_06-09-25_21	NN	47414	oa
47417	mit	mit	2104	t_06-09-25_21	APPR	47416	mnr
47418	den	der	2104	t_06-09-25_21	ART	47419	nk
47419	Demonstranten	Demonstrant	2104	t_06-09-25_21	NN	47417	nk
47420	im	im	2104	t_06-09-25_21	APPRART	47419	mnr
47421	ganzen	ganz	2104	t_06-09-25_21	ADJA	47422	nk
47422	Lande	landen	2104	t_06-09-25_21	NN	47420	nk
47423	.	.	2104	t_06-09-25_21	$.	47414	punct
47424	Ich	Ich	2105	t_06-09-25_21	PPER	47425	sb
47425	trage	tragen	2105	t_06-09-25_21	VVFIN	47425	ROOT
47426	heute	heute	2105	t_06-09-25_21	ADV	47425	mo
47427	ein	einen	2105	t_06-09-25_21	ART	47429	nk
47428	weißes	weiß	2105	t_06-09-25_21	ADJA	47429	nk
47429	Hemd	Hemd	2105	t_06-09-25_21	NN	47425	oa
47430	,	,	2105	t_06-09-25_21	$,	47425	punct
47431	um	um	2105	t_06-09-25_21	KOUI	47438	cp
47432	meine	meinen	2105	t_06-09-25_21	PPOSAT	47433	nk
47433	Solidarität	Solidarität	2105	t_06-09-25_21	NN	47438	oa
47434	mit	mit	2105	t_06-09-25_21	APPR	47438	mo
47435	den	der	2105	t_06-09-25_21	ART	47436	nk
47436	Menschen	Mensch	2105	t_06-09-25_21	NN	47434	nk
47437	zu	zu	2105	t_06-09-25_21	PTKZU	47438	pm
47438	zeigen	zeigen	2105	t_06-09-25_21	VVINF	47425	mo
47439	sowie	sowie	2105	t_06-09-25_21	KON	47438	cd
47440	meine	meinen	2105	t_06-09-25_21	PPOSAT	47441	nk
47441	Stimme	stimmen	2105	t_06-09-25_21	NN	47447	oa
47442	gegen	gegen	2105	t_06-09-25_21	APPR	47441	mnr
47443	Lügen	Lüge	2105	t_06-09-25_21	NN	47442	nk
47444	und	und	2105	t_06-09-25_21	KON	47443	cd
47445	Gewalt	Gewalt	2105	t_06-09-25_21	NN	47444	cj
47446	zu	zu	2105	t_06-09-25_21	PTKZU	47447	pm
47447	erheben	erheben	2105	t_06-09-25_21	VVINF	47439	cj
47448	.	.	2105	t_06-09-25_21	$.	47425	punct
47449	Herr	Herr	2106	t_06-09-25_40	NN	47449	ROOT
47450	Präsident	Präsident	2106	t_06-09-25_40	NN	47449	nk
47451	!	!	2106	t_06-09-25_40	$.	47449	punct
47452	Eines	Eines	2107	t_06-09-25_40	PIS	47466	pd
47453	der	der	2107	t_06-09-25_40	ART	47455	nk
47454	vielen	viel	2107	t_06-09-25_40	PIAT	47455	nk
47455	Geschenke	Geschenk	2107	t_06-09-25_40	NN	47452	ag
47456	,	,	2107	t_06-09-25_40	$,	47455	punct
47457	die	der	2107	t_06-09-25_40	PRELS	47463	oa
47458	das	der	2107	t_06-09-25_40	ART	47463	oa
47459	British	British	2107	t_06-09-25_40	FM	47464	sb
47460	Empire	Empire	2107	t_06-09-25_40	FM	47459	nk
47461	der	der	2107	t_06-09-25_40	ART	47462	nk
47462	Welt	Welt	2107	t_06-09-25_40	NN	47460	ag
47463	vermacht	vermachen	2107	t_06-09-25_40	VVPP	47464	oc
47464	hat	haben	2107	t_06-09-25_40	VAFIN	47455	rc
47465	,	,	2107	t_06-09-25_40	$,	47466	punct
47466	war	sein	2107	t_06-09-25_40	VAFIN	47466	ROOT
47467	die	der	2107	t_06-09-25_40	ART	47469	nk
47468	weltweite	weltweite	2107	t_06-09-25_40	ADJA	47469	nk
47469	Abschaffung	Abschaffung	2107	t_06-09-25_40	NN	47466	pd
47470	der	der	2107	t_06-09-25_40	ART	47471	nk
47471	Sklaverei	Sklaverei	2107	t_06-09-25_40	NN	47469	ag
47472	.	.	2107	t_06-09-25_40	$.	47466	punct
47473	Allerdings	Allerdings	2108	t_06-09-25_40	ADV	47482	mo
47474	habe	habe	2108	t_06-09-25_40	VAFIN	47474	ROOT
47475	ich	ich	2108	t_06-09-25_40	PPER	47474	sb
47476	jetzt	jetzt	2108	t_06-09-25_40	ADV	47482	mo
47477	von	von	2108	t_06-09-25_40	APPR	47482	op
47478	meinen	mein	2108	t_06-09-25_40	PPOSAT	47479	nk
47479	Wählern	Wähler	2108	t_06-09-25_40	NN	47477	nk
47480	in	in	2108	t_06-09-25_40	APPR	47479	mnr
47481	Yorkshire	Yorkshire	2108	t_06-09-25_40	NE	47480	nk
47482	erfahren	erfahren	2108	t_06-09-25_40	VVINF	47474	oc
47483	,	,	2108	t_06-09-25_40	$,	47482	punct
47484	dass	dass	2108	t_06-09-25_40	KOUS	47494	cp
47485	diese	dies	2108	t_06-09-25_40	PDAT	47486	nk
47486	Praxis	Praxis	2108	t_06-09-25_40	NN	47494	sb
47487	heutzutage	heutzutage	2108	t_06-09-25_40	ADV	47493	mo
47488	in	in	2108	t_06-09-25_40	APPR	47493	mo
47489	Zypern	Zypern	2108	t_06-09-25_40	NE	47488	nk
47490	noch	noch	2108	t_06-09-25_40	ADV	47493	mo
47491	immer	immer	2108	t_06-09-25_40	ADV	47492	mo
47492	weit	weit	2108	t_06-09-25_40	ADJD	47493	mo
47493	verbreitet	verbreiten	2108	t_06-09-25_40	VVPP	47494	pd
47494	ist	sein	2108	t_06-09-25_40	VAFIN	47482	oc
47495	.	.	2108	t_06-09-25_40	$.	47474	punct
47496	Ich	Ich	2109	t_06-09-25_40	PPER	47497	sb
47497	spreche	sprechen	2109	t_06-09-25_40	VVFIN	47497	ROOT
47498	hier	hier	2109	t_06-09-25_40	ADV	47497	mo
47499	von	von	2109	t_06-09-25_40	APPR	47497	mo
47500	einem	einer	2109	t_06-09-25_40	ART	47501	nk
47501	Land	Land	2109	t_06-09-25_40	NN	47499	nk
47502	,	,	2109	t_06-09-25_40	$,	47501	punct
47503	das	der	2109	t_06-09-25_40	PRELS	47509	sb
47504	sonst	sonst	2109	t_06-09-25_40	ADV	47509	mo
47505	keine	kein	2109	t_06-09-25_40	PIAT	47506	nk
47506	Gelegenheit	Gelegenheit	2109	t_06-09-25_40	NN	47509	oa
47507	im	im	2109	t_06-09-25_40	APPRART	47506	mnr
47508	Plenum	Plenum	2109	t_06-09-25_40	NN	47507	nk
47509	auslässt	auslässt	2109	t_06-09-25_40	VVPP	47501	rc
47510	,	,	2109	t_06-09-25_40	$,	47509	punct
47511	um	um	2109	t_06-09-25_40	KOUI	47520	cp
47512	die	der	2109	t_06-09-25_40	ART	47514	nk
47513	mangelhafte	mangelhaft	2109	t_06-09-25_40	ADJA	47514	nk
47514	Einhaltung	Einhaltung	2109	t_06-09-25_40	NN	47520	oa
47515	der	der	2109	t_06-09-25_40	ART	47516	nk
47516	Menschenrechte	Menschenrechte	2109	t_06-09-25_40	NN	47514	ag
47517	in	in	2109	t_06-09-25_40	APPR	47520	mo
47518	der	der	2109	t_06-09-25_40	ART	47519	nk
47519	Türkei	Türkei	2109	t_06-09-25_40	NE	47517	nk
47520	anzuprangern	anprangern	2109	t_06-09-25_40	VVINF	47509	mo
47521	.	.	2109	t_06-09-25_40	$.	47497	punct
47522	In	In	2110	t_06-09-25_40	APPR	47524	mo
47523	Zypern	Zypern	2110	t_06-09-25_40	NE	47522	nk
47524	begegnet	begegnen	2110	t_06-09-25_40	VVFIN	47524	ROOT
47525	uns	sich	2110	t_06-09-25_40	PPER	47524	da
47526	nämlich	nämlich	2110	t_06-09-25_40	ADV	47524	mo
47527	eine	einen	2110	t_06-09-25_40	ART	47529	nk
47528	moderne	modern	2110	t_06-09-25_40	ADJA	47529	nk
47529	Form	formen	2110	t_06-09-25_40	NN	47524	sb
47530	der	der	2110	t_06-09-25_40	ART	47531	nk
47531	Sklaverei	Sklaverei	2110	t_06-09-25_40	NN	47529	ag
47532	,	,	2110	t_06-09-25_40	$,	47524	punct
47533	""""	""""	2110	t_06-09-25_40	$.	47534	sb
47534	indentured	indentured	2110	t_06-09-25_40	NE	47524	cj
47535	labour	labour	2110	t_06-09-25_40	VVFIN	47534	sb
47536	""""	""""	2110	t_06-09-25_40	$.	47535	punct
47537	oder	oder	2110	t_06-09-25_40	KON	47535	cd
47538	Kontraktarbeit	Kontraktarbeit	2110	t_06-09-25_40	NN	47537	cj
47539	genannt	nennen	2110	t_06-09-25_40	VVPP	47524	oc
47540	.	.	2110	t_06-09-25_40	$.	47524	punct
47541	Hausangestellte	Hausangestellte	2111	t_06-09-25_40	NN	47547	sb
47542	aus	aus	2111	t_06-09-25_40	APPR	47541	mnr
47543	den	der	2111	t_06-09-25_40	ART	47544	nk
47544	Philippinen	Philippinen	2111	t_06-09-25_40	NE	47542	nk
47545	und	und	2111	t_06-09-25_40	KON	47544	cd
47546	Singapur	Singapur	2111	t_06-09-25_40	NE	47545	cj
47547	werden	werden	2111	t_06-09-25_40	VAFIN	47547	ROOT
47548	in	in	2111	t_06-09-25_40	APPR	47551	mo
47549	schlimmster	schlimm	2111	t_06-09-25_40	ADJA	47550	nk
47550	Weise	Weise	2111	t_06-09-25_40	NN	47548	nk
47551	behandelt	behandeln	2111	t_06-09-25_40	VVPP	47547	oc
47552	.	.	2111	t_06-09-25_40	$.	47547	punct
47553	Ihre	Ihre	2112	t_06-09-25_40	PPOSAT	47554	nk
47554	Pässe	Paß	2112	t_06-09-25_40	NN	47555	sb
47555	werden	werden	2112	t_06-09-25_40	VAFIN	47555	ROOT
47556	von	von	2112	t_06-09-25_40	APPR	47560	sbp
47557	ihren	mein	2112	t_06-09-25_40	PPOSAT	47558	nk
47558	Arbeitgebern	Arbeitgeber	2112	t_06-09-25_40	NN	47556	nk
47559	praktisch	praktisch	2112	t_06-09-25_40	ADJD	47560	mo
47560	konfisziert	konfiszieren	2112	t_06-09-25_40	VVFIN	47555	oc
47561	.	.	2112	t_06-09-25_40	$.	47555	punct
47562	Ausführliche	ausführlich	2113	t_06-09-25_40	ADJA	47563	nk
47563	Einzelheiten	Einzelheit	2113	t_06-09-25_40	NN	47574	oa
47564	zu	zu	2113	t_06-09-25_40	APPR	47563	mnr
47565	diesem	dies	2113	t_06-09-25_40	PDAT	47566	nk
47566	Thema	Thema	2113	t_06-09-25_40	NN	47564	nk
47567	habe	habe	2113	t_06-09-25_40	VAFIN	47567	ROOT
47568	ich	ich	2113	t_06-09-25_40	PPER	47567	sb
47569	bereits	bereits	2113	t_06-09-25_40	ADV	47574	mo
47570	in	in	2113	t_06-09-25_40	APPR	47574	mo
47571	einer	einer	2113	t_06-09-25_40	ART	47573	nk
47572	parlamentarischen	parlamentarisch	2113	t_06-09-25_40	ADJA	47573	nk
47573	Anfrage	anfragen	2113	t_06-09-25_40	NN	47570	nk
47574	geliefert	liefern	2113	t_06-09-25_40	VVPP	47567	oc
47575	.	.	2113	t_06-09-25_40	$.	47567	punct
47576	Die	Die	2114	t_06-09-25_40	ART	47577	nk
47577	Kontraktarbeit	Kontraktarbeit	2114	t_06-09-25_40	NN	47588	sb
47578	--	--	2114	t_06-09-25_40	APPR	47577	mnr
47579	oder	oder	2114	t_06-09-25_40	KON	47578	cd
47580	wie	wie	2114	t_06-09-25_40	PWAV	47579	cj
47581	man	man	2114	t_06-09-25_40	PIS	47586	sb
47582	sie	ich	2114	t_06-09-25_40	PPER	47585	oa
47583	sonst	sonst	2114	t_06-09-25_40	ADV	47586	mo
47584	auch	auch	2114	t_06-09-25_40	ADV	47585	mo
47585	nennen	nennen	2114	t_06-09-25_40	VVINF	47586	oc
47586	mag	mögen	2114	t_06-09-25_40	VMFIN	47577	rc
47587	--	--	2114	t_06-09-25_40	ADJD	47588	punct
47588	ist	sein	2114	t_06-09-25_40	VAFIN	47588	ROOT
47589	eine	einen	2114	t_06-09-25_40	ART	47590	nk
47590	Form	formen	2114	t_06-09-25_40	NN	47588	pd
47591	der	der	2114	t_06-09-25_40	ART	47592	nk
47592	Sklaverei	Sklaverei	2114	t_06-09-25_40	NN	47590	ag
47593	.	.	2114	t_06-09-25_40	$.	47588	punct
47594	Sie	Sie	2115	t_06-09-25_40	PPER	47595	sb
47595	kommt	kommen	2115	t_06-09-25_40	VVFIN	47595	ROOT
47596	hier	hier	2115	t_06-09-25_40	ADV	47595	mo
47597	bei	bei	2115	t_06-09-25_40	APPR	47595	mo
47598	uns	sich	2115	t_06-09-25_40	PPER	47597	nk
47599	in	in	2115	t_06-09-25_40	APPR	47595	mo
47600	der	der	2115	t_06-09-25_40	ART	47602	nk
47601	Europäischen	Europäische	2115	t_06-09-25_40	ADJA	47602	nk
47602	Union	Union	2115	t_06-09-25_40	NN	47599	nk
47603	vor	vor	2115	t_06-09-25_40	PTKVZ	47595	svp
47604	,	,	2115	t_06-09-25_40	$,	47595	punct
47605	und	und	2115	t_06-09-25_40	KON	47595	cd
47606	das	der	2115	t_06-09-25_40	PDS	47607	sb
47607	ist	sein	2115	t_06-09-25_40	VAFIN	47605	cj
47608	wirklich	wirklich	2115	t_06-09-25_40	ADJD	47607	mo
47609	ein	einen	2115	t_06-09-25_40	ART	47610	nk
47610	Skandal	Skandal	2115	t_06-09-25_40	NN	47607	pd
47611	.	.	2115	t_06-09-25_40	$.	47595	punct
47612	Ich	Ich	2116	t_06-09-25_40	PPER	47613	sb
47613	möchte	mögen	2116	t_06-09-25_40	VMFIN	47613	ROOT
47614	gern	gern	2116	t_06-09-25_40	ADV	47613	mo
47615	weniger	wenig	2116	t_06-09-25_40	ADV	47617	nk
47616	hohle	hohl	2116	t_06-09-25_40	ADJA	47617	nk
47617	Phrasen	Phrase	2116	t_06-09-25_40	NN	47622	oa
47618	von	von	2116	t_06-09-25_40	APPR	47622	mo
47619	den	der	2116	t_06-09-25_40	ART	47621	nk
47620	zyprischen	zyprischen	2116	t_06-09-25_40	ADJA	47621	nk
47621	Vertretern	Vertreter	2116	t_06-09-25_40	NN	47618	nk
47622	hören	hören	2116	t_06-09-25_40	VVINF	47613	oc
47623	.	.	2116	t_06-09-25_40	$.	47613	punct
47624	Sie	Sie	2117	t_06-09-25_40	PPER	47625	sb
47625	sollten	sollen	2117	t_06-09-25_40	VMFIN	47625	ROOT
47626	erst	erst	2117	t_06-09-25_40	ADV	47628	mo
47627	einmal	einmal	2117	t_06-09-25_40	ADV	47626	mo
47628	vor	vor	2117	t_06-09-25_40	APPR	47632	mo
47629	ihrer	sich	2117	t_06-09-25_40	PPOSAT	47631	nk
47630	eigenen	eigen	2117	t_06-09-25_40	ADJA	47631	nk
47631	Tür	Tür	2117	t_06-09-25_40	NN	47628	nk
47632	kehren	kehren	2117	t_06-09-25_40	VVINF	47625	oc
47633	.	.	2117	t_06-09-25_40	$.	47625	punct
47634	Diese	Diese	2118	t_06-09-25_40	PDAT	47635	nk
47635	Form	formen	2118	t_06-09-25_40	NN	47639	oa
47636	der	der	2118	t_06-09-25_40	ART	47637	nk
47637	Leibeigenschaft	Leibeigenschaft	2118	t_06-09-25_40	NN	47635	ag
47638	muss	muss	2118	t_06-09-25_40	ADJD	47639	mo
47639	aufhören	aufhören	2118	t_06-09-25_40	VVFIN	47639	ROOT
47640	!	!	2118	t_06-09-25_40	$.	47639	punct
47641	Sie	Sie	2119	t_06-09-25_40	PPER	47642	sb
47642	ist	sein	2119	t_06-09-25_40	VAFIN	47642	ROOT
47643	eine	einen	2119	t_06-09-25_40	ART	47644	nk
47644	Schande	Schande	2119	t_06-09-25_40	NN	47642	pd
47645	!	!	2119	t_06-09-25_40	$.	47642	punct
47646	Herr	Herr	2120	t_06-09-25_70	NN	47646	ROOT
47647	Präsident	Präsident	2120	t_06-09-25_70	NN	47646	nk
47648	!	!	2120	t_06-09-25_70	$.	47646	punct
47649	Jeder	Jeder	2121	t_06-09-25_70	PIS	47650	sb
47650	hat	haben	2121	t_06-09-25_70	VAFIN	47650	ROOT
47651	das	der	2121	t_06-09-25_70	ART	47652	nk
47652	Recht	Recht	2121	t_06-09-25_70	NN	47650	oa
47653	auf	auf	2121	t_06-09-25_70	APPR	47652	mnr
47654	eine	einen	2121	t_06-09-25_70	ART	47658	nk
47655	saubere	saubere	2121	t_06-09-25_70	ADJA	47658	nk
47656	und	und	2121	t_06-09-25_70	KON	47655	cd
47657	gesunde	gesunden	2121	t_06-09-25_70	ADJA	47656	cj
47658	Umwelt	Umwelt	2121	t_06-09-25_70	NN	47653	nk
47659	,	,	2121	t_06-09-25_70	$,	47650	punct
47660	und	und	2121	t_06-09-25_70	KON	47650	cd
47661	niemand	niemand	2121	t_06-09-25_70	PIS	47662	sb
47662	sollte	sollen	2121	t_06-09-25_70	VMFIN	47660	cj
47663	die	der	2121	t_06-09-25_70	ART	47664	nk
47664	Gesundheit	Gesundheit	2121	t_06-09-25_70	NN	47670	oa
47665	und	und	2121	t_06-09-25_70	KON	47664	cd
47666	das	der	2121	t_06-09-25_70	ART	47667	nk
47667	Leben	Leben	2121	t_06-09-25_70	NN	47665	cj
47668	anderer	ander	2121	t_06-09-25_70	ADJA	47669	nk
47669	Menschen	Mensch	2121	t_06-09-25_70	NN	47667	ag
47670	gefährden	gefährden	2121	t_06-09-25_70	VVINF	47662	oc
47671	.	.	2121	t_06-09-25_70	$.	47650	punct
47672	Dieser	Dieser	2122	t_06-09-25_70	PDAT	47673	nk
47673	Grundsatz	Grundsatz	2122	t_06-09-25_70	NN	47674	sb
47674	sollte	sollen	2122	t_06-09-25_70	VMFIN	47674	ROOT
47675	der	der	2122	t_06-09-25_70	ART	47676	nk
47676	Eckstein	Eckstein	2122	t_06-09-25_70	NN	47674	sb
47677	nicht	nicht	2122	t_06-09-25_70	PTKNEG	47678	ng
47678	nur	nur	2122	t_06-09-25_70	ADV	47680	mo
47679	unserer	mein	2122	t_06-09-25_70	PPOSAT	47680	nk
47680	Umweltpolitik	Umweltpolitik	2122	t_06-09-25_70	NN	47687	pd
47681	,	,	2122	t_06-09-25_70	$,	47680	punct
47682	sondern	sondern	2122	t_06-09-25_70	KON	47680	cd
47683	auch	auch	2122	t_06-09-25_70	ADV	47686	mo
47684	unserer	mein	2122	t_06-09-25_70	PPOSAT	47686	nk
47685	künftigen	künftig	2122	t_06-09-25_70	ADJA	47686	nk
47686	Verfassung	Verfassung	2122	t_06-09-25_70	NN	47682	cj
47687	sein	mein	2122	t_06-09-25_70	VAINF	47674	oc
47688	.	.	2122	t_06-09-25_70	$.	47674	punct
47689	Die	Die	2123	t_06-09-25_70	ART	47690	nk
47690	Bürger	bürgern	2123	t_06-09-25_70	NN	47691	sb
47691	haben	haben	2123	t_06-09-25_70	VAFIN	47691	ROOT
47692	ein	einen	2123	t_06-09-25_70	ART	47693	nk
47693	Recht	Recht	2123	t_06-09-25_70	NN	47691	oa
47694	auf	auf	2123	t_06-09-25_70	APPR	47693	mnr
47695	saubere	saubere	2123	t_06-09-25_70	ADJA	47696	nk
47696	Luft	Luft	2123	t_06-09-25_70	NN	47694	nk
47697	,	,	2123	t_06-09-25_70	$,	47691	punct
47698	und	und	2123	t_06-09-25_70	KON	47691	cd
47699	die	der	2123	t_06-09-25_70	ART	47700	nk
47700	Politiker	Politiker	2123	t_06-09-25_70	NN	47704	sb
47701	und	und	2123	t_06-09-25_70	KON	47700	cd
47702	die	der	2123	t_06-09-25_70	ART	47703	nk
47703	Wirtschaft	Wirtschaft	2123	t_06-09-25_70	NN	47701	cj
47704	sind	sein	2123	t_06-09-25_70	VAFIN	47698	cj
47705	dafür	dafür	2123	t_06-09-25_70	PROAV	47706	mo
47706	verantwortlich	verantwortlich	2123	t_06-09-25_70	ADJD	47704	pd
47707	,	,	2123	t_06-09-25_70	$,	47706	punct
47708	dieses	dies	2123	t_06-09-25_70	PDAT	47709	nk
47709	Recht	Recht	2123	t_06-09-25_70	NN	47711	oa
47710	zu	zu	2123	t_06-09-25_70	PTKZU	47711	pm
47711	gewährleisten	gewährleisten	2123	t_06-09-25_70	VVINF	47705	re
47712	.	.	2123	t_06-09-25_70	$.	47691	punct
47713	Vor	Vor	2124	t_06-09-25_70	APPR	47728	mo
47714	einigen	einig	2124	t_06-09-25_70	PIAT	47715	nk
47715	Jahrzehnten	Jahrzehnt	2124	t_06-09-25_70	NN	47713	nk
47716	wurden	werden	2124	t_06-09-25_70	VAFIN	47716	ROOT
47717	die	der	2124	t_06-09-25_70	ART	47718	nk
47718	Luftverschmutzung	Luftverschmutzung	2124	t_06-09-25_70	NN	47716	sb
47719	und	und	2124	t_06-09-25_70	KON	47718	cd
47720	die	der	2124	t_06-09-25_70	ART	47723	nk
47721	damit	damit	2124	t_06-09-25_70	PROAV	47722	op
47722	verbundenen	verbunden	2124	t_06-09-25_70	ADJA	47723	nk
47723	Krankheiten	Krankheit	2124	t_06-09-25_70	NN	47719	cj
47724	noch	noch	2124	t_06-09-25_70	ADV	47728	mo
47725	von	von	2124	t_06-09-25_70	APPR	47728	sbp
47726	der	der	2124	t_06-09-25_70	ART	47727	nk
47727	Industrie	Industrie	2124	t_06-09-25_70	NN	47725	nk
47728	verursacht	verursachen	2124	t_06-09-25_70	VVPP	47716	oc
47729	.	.	2124	t_06-09-25_70	$.	47716	punct
47730	Durch	Durch	2125	t_06-09-25_70	APPR	47734	mo
47731	den	der	2125	t_06-09-25_70	ART	47733	nk
47732	technologischen	technologisch	2125	t_06-09-25_70	ADJA	47733	nk
47733	Wandel	wandeln	2125	t_06-09-25_70	NN	47730	nk
47734	stößt	stoßen	2125	t_06-09-25_70	VVFIN	47734	ROOT
47735	die	der	2125	t_06-09-25_70	ART	47736	nk
47736	Industrie	Industrie	2125	t_06-09-25_70	NN	47734	sb
47737	nun	nun	2125	t_06-09-25_70	ADV	47734	mo
47738	zwar	zwar	2125	t_06-09-25_70	ADV	47734	mo
47739	weniger	wenig	2125	t_06-09-25_70	PIAT	47740	nk
47740	Emissionen	Emission	2125	t_06-09-25_70	NN	47734	oa
47741	aus	aus	2125	t_06-09-25_70	PTKVZ	47734	svp
47742	,	,	2125	t_06-09-25_70	$,	47734	punct
47743	doch	doch	2125	t_06-09-25_70	KON	47734	cd
47744	hat	haben	2125	t_06-09-25_70	VAFIN	47743	cj
47745	sich	sich	2125	t_06-09-25_70	PRF	47750	oa
47746	die	der	2125	t_06-09-25_70	ART	47747	nk
47747	Lage	Lage	2125	t_06-09-25_70	NN	47744	sb
47748	nicht	nicht	2125	t_06-09-25_70	PTKNEG	47749	ng
47749	wirklich	wirklich	2125	t_06-09-25_70	ADJD	47750	mo
47750	verbessert	verbessern	2125	t_06-09-25_70	VVPP	47744	oc
47751	,	,	2125	t_06-09-25_70	$,	47750	punct
47752	da	da	2125	t_06-09-25_70	KOUS	47758	cp
47753	gleichzeitig	gleichzeitig	2125	t_06-09-25_70	ADJD	47757	mo
47754	der	der	2125	t_06-09-25_70	ART	47755	nk
47755	Pkw-Bestand	Pkw-Bestand	2125	t_06-09-25_70	NN	47758	sb
47756	stark	stark	2125	t_06-09-25_70	ADJD	47757	mo
47757	zugenommen	zunehmen	2125	t_06-09-25_70	VVPP	47758	oc
47758	hat	haben	2125	t_06-09-25_70	VAFIN	47750	mo
47759	.	.	2125	t_06-09-25_70	$.	47734	punct
47760	80	80	2126	t_06-09-25_70	CARD	47761	nk
47761	%	%	2126	t_06-09-25_70	NN	47764	sb
47762	unserer	mein	2126	t_06-09-25_70	PPOSAT	47763	nk
47763	Bürger	bürgern	2126	t_06-09-25_70	NN	47761	ag
47764	leben	leben	2126	t_06-09-25_70	VVFIN	47764	ROOT
47765	in	in	2126	t_06-09-25_70	APPR	47764	mo
47766	Städten	Stadt	2126	t_06-09-25_70	NN	47765	nk
47767	,	,	2126	t_06-09-25_70	$,	47764	punct
47768	und	und	2126	t_06-09-25_70	KON	47764	cd
