id	text	source
32958	geringer	t_97-10-21_73
32959	Besetzung	t_97-10-21_73
32960	-	t_97-10-21_73
32961	nur	t_97-10-21_73
32962	die	t_97-10-21_73
32963	Beschäftigungsexperten	t_97-10-21_73
32964	aus	t_97-10-21_73
32965	dem	t_97-10-21_73
32966	Sozialausschuß	t_97-10-21_73
32967	saßen	t_97-10-21_73
32968	zusammen	t_97-10-21_73
32969	-	t_97-10-21_73
32970	behandelt	t_97-10-21_73
32971	hat	t_97-10-21_73
32972	.	t_97-10-21_73
32973	Jetzt	t_97-10-21_73
32974	haben	t_97-10-21_73
32975	wir	t_97-10-21_73
32976	noch	t_97-10-21_73
32977	einen	t_97-10-21_73
32978	drauf	t_97-10-21_73
32979	gesetzt	t_97-10-21_73
32980	,	t_97-10-21_73
32981	indem	t_97-10-21_73
32982	wir	t_97-10-21_73
32983	mit	t_97-10-21_73
32984	unserem	t_97-10-21_73
32985	Beitrag	t_97-10-21_73
32986	zum	t_97-10-21_73
32987	Beschäftigungsgipfel	t_97-10-21_73
32988	unterhalb	t_97-10-21_73
32989	des	t_97-10-21_73
32990	Minimums	t_97-10-21_73
32991	der	t_97-10-21_73
32992	Minima	t_97-10-21_73
32993	geblieben	t_97-10-21_73
32994	sind	t_97-10-21_73
32995	.	t_97-10-21_73
32996	Das	t_97-10-21_73
32997	ist	t_97-10-21_73
32998	ein	t_97-10-21_73
32999	Skandal	t_97-10-21_73
33000	!	t_97-10-21_73
33001	Wir	t_97-10-21_73
33002	haben	t_97-10-21_73
33003	jetzt	t_97-10-21_73
33004	nur	t_97-10-21_73
33005	dafür	t_97-10-21_73
33006	gestimmt	t_97-10-21_73
33007	,	t_97-10-21_73
33008	damit	t_97-10-21_73
33009	der	t_97-10-21_73
33010	Skandal	t_97-10-21_73
33011	nicht	t_97-10-21_73
33012	noch	t_97-10-21_73
33013	größer	t_97-10-21_73
33014	wird	t_97-10-21_73
33015	.	t_97-10-21_73
33016	Herr	t_97-10-21_106
33017	Präsident	t_97-10-21_106
33018	,	t_97-10-21_106
33019	liebe	t_97-10-21_106
33020	Kolleginnen	t_97-10-21_106
33021	und	t_97-10-21_106
33022	Kollegen	t_97-10-21_106
33023	!	t_97-10-21_106
33024	Im	t_97-10-21_106
33025	Verfahren	t_97-10-21_106
33026	zur	t_97-10-21_106
33027	Aufstellung	t_97-10-21_106
33028	des	t_97-10-21_106
33029	Haushaltsplans	t_97-10-21_106
33030	für	t_97-10-21_106
33031	das	t_97-10-21_106
33032	Jahr	t_97-10-21_106
33033	1998	t_97-10-21_106
33034	im	t_97-10-21_106
33035	allgemeinen	t_97-10-21_106
33036	und	t_97-10-21_106
33037	bei	t_97-10-21_106
33038	meiner	t_97-10-21_106
33039	Bearbeitung	t_97-10-21_106
33040	der	t_97-10-21_106
33041	Stellungnahme	t_97-10-21_106
33042	für	t_97-10-21_106
33043	den	t_97-10-21_106
33044	Ausschuß	t_97-10-21_106
33045	für	t_97-10-21_106
33046	Verkehr	t_97-10-21_106
33047	und	t_97-10-21_106
33048	Fremdenverkehr	t_97-10-21_106
33049	wurde	t_97-10-21_106
33050	ein	t_97-10-21_106
33051	konstruktives	t_97-10-21_106
33052	Miteinander	t_97-10-21_106
33053	zwischen	t_97-10-21_106
33054	Kommission	t_97-10-21_106
33055	und	t_97-10-21_106
33056	Parlament	t_97-10-21_106
33057	,	t_97-10-21_106
33058	aber	t_97-10-21_106
33059	auch	t_97-10-21_106
33060	zwischen	t_97-10-21_106
33061	den	t_97-10-21_106
33062	Parlamentariern	t_97-10-21_106
33063	der	t_97-10-21_106
33064	verschiedenen	t_97-10-21_106
33065	Staaten	t_97-10-21_106
33066	und	t_97-10-21_106
33067	Parteien	t_97-10-21_106
33068	deutlich	t_97-10-21_106
33069	.	t_97-10-21_106
33070	Deshalb	t_97-10-21_106
33071	herzlichen	t_97-10-21_106
33072	Dank	t_97-10-21_106
33073	an	t_97-10-21_106
33074	alle	t_97-10-21_106
33075	,	t_97-10-21_106
33076	die	t_97-10-21_106
33077	dazu	t_97-10-21_106
33078	beigetragen	t_97-10-21_106
33079	haben	t_97-10-21_106
33080	.	t_97-10-21_106
33081	Der	t_97-10-21_106
33082	Ausschuß	t_97-10-21_106
33083	für	t_97-10-21_106
33084	Verkehr	t_97-10-21_106
33085	und	t_97-10-21_106
33086	Fremdenverkehr	t_97-10-21_106
33087	begrüßt	t_97-10-21_106
33088	die	t_97-10-21_106
33089	beträchtliche	t_97-10-21_106
33090	Erhöhung	t_97-10-21_106
33091	der	t_97-10-21_106
33092	Mittel	t_97-10-21_106
33093	zur	t_97-10-21_106
33094	Verwirklichung	t_97-10-21_106
33095	der	t_97-10-21_106
33096	transeuropäischen	t_97-10-21_106
33097	Verkehrsnetze	t_97-10-21_106
33098	,	t_97-10-21_106
33099	die	t_97-10-21_106
33100	lang-	t_97-10-21_106
33101	und	t_97-10-21_106
33102	kurzfristig	t_97-10-21_106
33103	Arbeitsplätze	t_97-10-21_106
33104	schaffen	t_97-10-21_106
33105	.	t_97-10-21_106
33106	Die	t_97-10-21_106
33107	letzten	t_97-10-21_106
33108	vier	t_97-10-21_106
33109	EUGipfeltreffen	t_97-10-21_106
33110	haben	t_97-10-21_106
33111	allesamt	t_97-10-21_106
33112	die	t_97-10-21_106
33113	TEN	t_97-10-21_106
33114	als	t_97-10-21_106
33115	Motor	t_97-10-21_106
33116	zur	t_97-10-21_106
33117	Belebung	t_97-10-21_106
33118	der	t_97-10-21_106
33119	Konjunktur	t_97-10-21_106
33120	herausgearbeitet	t_97-10-21_106
33121	.	t_97-10-21_106
33122	Wenngleich	t_97-10-21_106
33123	die	t_97-10-21_106
33124	Finanzausstattung	t_97-10-21_106
33125	der	t_97-10-21_106
33126	Haushaltslinie	t_97-10-21_106
33127	""""	t_97-10-21_106
33128	Transeuropäische	t_97-10-21_106
33129	Netze	t_97-10-21_106
33130	""""	t_97-10-21_106
33131	hinter	t_97-10-21_106
33132	dem	t_97-10-21_106
33133	Versprechen	t_97-10-21_106
33134	bzw.	t_97-10-21_106
33135	den	t_97-10-21_106
33136	Absichtserklärungen	t_97-10-21_106
33137	von	t_97-10-21_106
33138	Kommission	t_97-10-21_106
33139	und	t_97-10-21_106
33140	Parlament	t_97-10-21_106
33141	zurückbleibt	t_97-10-21_106
33142	,	t_97-10-21_106
33143	ist	t_97-10-21_106
33144	sie	t_97-10-21_106
33145	ein	t_97-10-21_106
33146	richtiges	t_97-10-21_106
33147	Signal	t_97-10-21_106
33148	,	t_97-10-21_106
33149	welches	t_97-10-21_106
33150	wir	t_97-10-21_106
33151	unterstützen	t_97-10-21_106
33152	sollten	t_97-10-21_106
33153	.	t_97-10-21_106
33154	Einig	t_97-10-21_106
33155	ist	t_97-10-21_106
33156	sich	t_97-10-21_106
33157	der	t_97-10-21_106
33158	Ausschuß	t_97-10-21_106
33159	für	t_97-10-21_106
33160	Verkehr	t_97-10-21_106
33161	und	t_97-10-21_106
33162	Fremdenverkehr	t_97-10-21_106
33163	darüber	t_97-10-21_106
33164	,	t_97-10-21_106
33165	daß	t_97-10-21_106
33166	die	t_97-10-21_106
33167	Beitragssteigerung	t_97-10-21_106
33168	bei	t_97-10-21_106
33169	den	t_97-10-21_106
33170	TEN	t_97-10-21_106
33171	nicht	t_97-10-21_106
33172	auf	t_97-10-21_106
33173	Kosten	t_97-10-21_106
33174	aller	t_97-10-21_106
33175	anderen	t_97-10-21_106
33176	Verkehrspolitiken	t_97-10-21_106
33177	gehen	t_97-10-21_106
33178	darf	t_97-10-21_106
33179	.	t_97-10-21_106
33180	Deshalb	t_97-10-21_106
33181	ist	t_97-10-21_106
33182	der	t_97-10-21_106
33183	Ausschuß	t_97-10-21_106
33184	über	t_97-10-21_106
33185	die	t_97-10-21_106
33186	Kürzung	t_97-10-21_106
33187	im	t_97-10-21_106
33188	Bereich	t_97-10-21_106
33189	der	t_97-10-21_106
33190	Verkehrssicherheit	t_97-10-21_106
33191	und	t_97-10-21_106
33192	bei	t_97-10-21_106
33193	der	t_97-10-21_106
33194	Förderung	t_97-10-21_106
33195	des	t_97-10-21_106
33196	kombinierten	t_97-10-21_106
33197	Verkehrs	t_97-10-21_106
33198	bzw.	t_97-10-21_106
33199	einer	t_97-10-21_106
33200	auf	t_97-10-21_106
33201	Dauer	t_97-10-21_106
33202	tragbaren	t_97-10-21_106
33203	Mobilität	t_97-10-21_106
33204	besorgt	t_97-10-21_106
33205	.	t_97-10-21_106
33206	Hier	t_97-10-21_106
33207	ist	t_97-10-21_106
33208	die	t_97-10-21_106
33209	Schmerzgrenze	t_97-10-21_106
33210	erreicht	t_97-10-21_106
33211	.	t_97-10-21_106
33212	Wenn	t_97-10-21_106
33213	ich	t_97-10-21_106
33214	dennoch	t_97-10-21_106
33215	empfehle	t_97-10-21_106
33216	,	t_97-10-21_106
33217	diesem	t_97-10-21_106
33218	Vorschlag	t_97-10-21_106
33219	des	t_97-10-21_106
33220	Haushaltsausschusses	t_97-10-21_106
33221	zuzustimmen	t_97-10-21_106
33222	,	t_97-10-21_106
33223	so	t_97-10-21_106
33224	tue	t_97-10-21_106
33225	ich	t_97-10-21_106
33226	dies	t_97-10-21_106
33227	im	t_97-10-21_106
33228	Vertrauen	t_97-10-21_106
33229	auf	t_97-10-21_106
33230	eine	t_97-10-21_106
33231	effektive	t_97-10-21_106
33232	Verwendung	t_97-10-21_106
33233	der	t_97-10-21_106
33234	Beträge	t_97-10-21_106
33235	im	t_97-10-21_106
33236	Rahmen	t_97-10-21_106
33237	der	t_97-10-21_106
33238	Beschäftigungsinitiative	t_97-10-21_106
33239	.	t_97-10-21_106
33240	Eine	t_97-10-21_106
33241	Nichtbefolgung	t_97-10-21_106
33242	des	t_97-10-21_106
33243	Vorschlags	t_97-10-21_106
33244	des	t_97-10-21_106
33245	Haushaltsausschusses	t_97-10-21_106
33246	empfehle	t_97-10-21_106
33247	ich	t_97-10-21_106
33248	allen	t_97-10-21_106
33249	Kolleginnen	t_97-10-21_106
33250	und	t_97-10-21_106
33251	Kollegen	t_97-10-21_106
33252	allerdings	t_97-10-21_106
33253	in	t_97-10-21_106
33254	bezug	t_97-10-21_106
33255	auf	t_97-10-21_106
33256	die	t_97-10-21_106
33257	Haushaltslinie	t_97-10-21_106
33258	B5-325	t_97-10-21_106
33259	,	t_97-10-21_106
33260	Kurztitel	t_97-10-21_106
33261	:	t_97-10-21_106
33262	Tourismusförderung	t_97-10-21_106
33263	.	t_97-10-21_106
33264	Bei	t_97-10-21_106
33265	Anerkennung	t_97-10-21_106
33266	aller	t_97-10-21_106
33267	Subsidiaritätsdiskussionen	t_97-10-21_106
33268	kann	t_97-10-21_106
33269	und	t_97-10-21_106
33270	darf	t_97-10-21_106
33271	es	t_97-10-21_106
33272	nicht	t_97-10-21_106
33273	sein	t_97-10-21_106
33274	,	t_97-10-21_106
33275	daß	t_97-10-21_106
33276	die	t_97-10-21_106
33277	Europäische	t_97-10-21_106
33278	Union	t_97-10-21_106
33279	für	t_97-10-21_106
33280	einen	t_97-10-21_106
33281	derart	t_97-10-21_106
33282	arbeitsplatzintensiven	t_97-10-21_106
33283	und	t_97-10-21_106
33284	dynamischen	t_97-10-21_106
33285	Industriezweig	t_97-10-21_106
33286	keine	t_97-10-21_106
33287	Haushaltsmittel	t_97-10-21_106
33288	zur	t_97-10-21_106
33289	Verfügung	t_97-10-21_106
33290	stellt	t_97-10-21_106
33291	.	t_97-10-21_106
33292	Herr	t_97-10-21_107
33293	Präsident	t_97-10-21_107
33294	,	t_97-10-21_107
33295	als	t_97-10-21_107
33296	Berichterstatter	t_97-10-21_107
33297	des	t_97-10-21_107
33298	Ausschusses	t_97-10-21_107
33299	für	t_97-10-21_107
33300	Kultur	t_97-10-21_107
33301	,	t_97-10-21_107
33302	Jugend	t_97-10-21_107
33303	,	t_97-10-21_107
33304	Bildung	t_97-10-21_107
33305	und	t_97-10-21_107
33306	Medien	t_97-10-21_107
33307	möchte	t_97-10-21_107
33308	ich	t_97-10-21_107
33309	feststellen	t_97-10-21_107
33310	,	t_97-10-21_107
33311	daß	t_97-10-21_107
33312	wir	t_97-10-21_107
33313	mit	t_97-10-21_107
33314	dem	t_97-10-21_107
33315	Ergebnis	t_97-10-21_107
33316	des	t_97-10-21_107
33317	Haushaltsprozesses	t_97-10-21_107
33318	generell	t_97-10-21_107
33319	sehr	t_97-10-21_107
33320	zufrieden	t_97-10-21_107
33321	sind	t_97-10-21_107
33322	,	t_97-10-21_107
33323	da	t_97-10-21_107
33324	hierbei	t_97-10-21_107
33325	die	t_97-10-21_107
33326	Bedeutung	t_97-10-21_107
33327	der	t_97-10-21_107
33328	Kultur	t_97-10-21_107
33329	,	t_97-10-21_107
33330	Bildung	t_97-10-21_107
33331	und	t_97-10-21_107
33332	Medien	t_97-10-21_107
33333	bei	t_97-10-21_107
33334	der	t_97-10-21_107
33335	Schaffung	t_97-10-21_107
33336	neuer	t_97-10-21_107
33337	Arbeitsstellen	t_97-10-21_107
33338	anerkannt	t_97-10-21_107
33339	wird	t_97-10-21_107
33340	.	t_97-10-21_107
33341	Unsere	t_97-10-21_107
33342	Vorgehensweise	t_97-10-21_107
33343	war	t_97-10-21_107
33344	offen	t_97-10-21_107
33345	und	t_97-10-21_107
33346	transparent	t_97-10-21_107
33347	,	t_97-10-21_107
33348	und	t_97-10-21_107
33349	wir	t_97-10-21_107
33350	haben	t_97-10-21_107
33351	keine	t_97-10-21_107
33352	spezifischen	t_97-10-21_107
33353	Projekte	t_97-10-21_107
33354	vorgesehen	t_97-10-21_107
33355	.	t_97-10-21_107
33356	Wir	t_97-10-21_107
33357	sind	t_97-10-21_107
33358	besonders	t_97-10-21_107
33359	erfreut	t_97-10-21_107
33360	über	t_97-10-21_107
33361	die	t_97-10-21_107
33362	Unterstützung	t_97-10-21_107
33363	,	t_97-10-21_107
33364	die	t_97-10-21_107
33365	wir	t_97-10-21_107
33366	für	t_97-10-21_107
33367	Sokrates	t_97-10-21_107
33368	-	t_97-10-21_107
33369	das	t_97-10-21_107
33370	Bildungsprogramm	t_97-10-21_107
33371	-	t_97-10-21_107
33372	erhalten	t_97-10-21_107
33373	haben	t_97-10-21_107
33374	und	t_97-10-21_107
33375	hoffen	t_97-10-21_107
33376	nun	t_97-10-21_107
33377	,	t_97-10-21_107
33378	daß	t_97-10-21_107
33379	nach	t_97-10-21_107
33380	der	t_97-10-21_107
33381	beachtlichen	t_97-10-21_107
33382	Erweiterung	t_97-10-21_107
33383	innerhalb	t_97-10-21_107
33384	des	t_97-10-21_107
33385	Haushalts	t_97-10-21_107
33386	des	t_97-10-21_107
33387	Europäischen	t_97-10-21_107
33388	Parlaments	t_97-10-21_107
33389	der	t_97-10-21_107
33390	Europäische	t_97-10-21_107
33391	Rat	t_97-10-21_107
33392	nun	t_97-10-21_107
33393	entsprechende	t_97-10-21_107
33394	Verpflichtungen	t_97-10-21_107
33395	eingehen	t_97-10-21_107
33396	wird	t_97-10-21_107
33397	.	t_97-10-21_107
33398	Bei	t_97-10-21_107
33399	den	t_97-10-21_107
33400	Kulturprogrammen	t_97-10-21_107
33401	sind	t_97-10-21_107
33402	wir	t_97-10-21_107
33403	sehr	t_97-10-21_107
33404	über	t_97-10-21_107
33405	den	t_97-10-21_107
33406	für	t_97-10-21_107
33407	Raphael	t_97-10-21_107
33408	vorgeschlagen	t_97-10-21_107
33409	Betrag	t_97-10-21_107
33410	enttäuscht	t_97-10-21_107
33411	,	t_97-10-21_107
33412	besonders	t_97-10-21_107
33413	nach	t_97-10-21_107
33414	einem	t_97-10-21_107
33415	so	t_97-10-21_107
33416	langen	t_97-10-21_107
33417	Vermittlungsverfahren	t_97-10-21_107
33418	.	t_97-10-21_107
33419	Die	t_97-10-21_107
33420	Höhe	t_97-10-21_107
33421	des	t_97-10-21_107
33422	vom	t_97-10-21_107
33423	Generalberichterstatter	t_97-10-21_107
33424	vorgeschlagenen	t_97-10-21_107
33425	Betrages	t_97-10-21_107
33426	berücksichtigt	t_97-10-21_107
33427	nicht	t_97-10-21_107
33428	das	t_97-10-21_107
33429	neue	t_97-10-21_107
33430	Kulturrahmenprogramm	t_97-10-21_107
33431	mit	t_97-10-21_107
33432	einer	t_97-10-21_107
33433	vorgeschlagenen	t_97-10-21_107
33434	Laufzeit	t_97-10-21_107
33435	von	t_97-10-21_107
33436	zwei	t_97-10-21_107
33437	Jahren	t_97-10-21_107
33438	.	t_97-10-21_107
33439	Wir	t_97-10-21_107
33440	hoffen	t_97-10-21_107
33441	,	t_97-10-21_107
33442	daß	t_97-10-21_107
33443	während	t_97-10-21_107
33444	der	t_97-10-21_107
33445	Abstimmung	t_97-10-21_107
33446	dieser	t_97-10-21_107
33447	Punkt	t_97-10-21_107
33448	beachtet	t_97-10-21_107
33449	wird	t_97-10-21_107
33450	.	t_97-10-21_107
33451	Bezüglich	t_97-10-21_107
33452	des	t_97-10-21_107
33453	die	t_97-10-21_107
33454	Medien	t_97-10-21_107
33455	betreffenden	t_97-10-21_107
33456	Aspekts	t_97-10-21_107
33457	des	t_97-10-21_107
33458	Haushaltsplans	t_97-10-21_107
33459	sind	t_97-10-21_107
33460	wir	t_97-10-21_107
33461	darüber	t_97-10-21_107
33462	enttäuscht	t_97-10-21_107
33463	,	t_97-10-21_107
33464	daß	t_97-10-21_107
33465	der	t_97-10-21_107
33466	Rat	t_97-10-21_107
33467	keine	t_97-10-21_107
33468	Zustimmung	t_97-10-21_107
33469	zum	t_97-10-21_107
33470	Filmgarantiefonds	t_97-10-21_107
33471	gegeben	t_97-10-21_107
33472	hat	t_97-10-21_107
33473	,	t_97-10-21_107
33474	und	t_97-10-21_107
33475	wir	t_97-10-21_107
33476	hoffen	t_97-10-21_107
33477	,	t_97-10-21_107
33478	daß	t_97-10-21_107
33479	später	t_97-10-21_107
33480	eine	t_97-10-21_107
33481	Möglichkeit	t_97-10-21_107
33482	gefunden	t_97-10-21_107
33483	wird	t_97-10-21_107
33484	,	t_97-10-21_107
33485	die	t_97-10-21_107
33486	Mittel	t_97-10-21_107
33487	wieder	t_97-10-21_107
33488	einzusetzen	t_97-10-21_107
33489	,	t_97-10-21_107
33490	wenn	t_97-10-21_107
33491	eine	t_97-10-21_107
33492	Rechtsgrundlage	t_97-10-21_107
33493	geschaffen	t_97-10-21_107
33494	wurde	t_97-10-21_107
33495	.	t_97-10-21_107
33496	Bezüglich	t_97-10-21_107
33497	der	t_97-10-21_107
33498	Informations-Haushaltslinien	t_97-10-21_107
33499	sind	t_97-10-21_107
33500	wir	t_97-10-21_107
33501	der	t_97-10-21_107
33502	Meinung	t_97-10-21_107
33503	,	t_97-10-21_107
33504	daß	t_97-10-21_107
33505	ein	t_97-10-21_107
33506	Großteil	t_97-10-21_107
33507	der	t_97-10-21_107
33508	Gelder	t_97-10-21_107
33509	für	t_97-10-21_107
33510	die	t_97-10-21_107
33511	Relais	t_97-10-21_107
33512	nur	t_97-10-21_107
33513	an	t_97-10-21_107
33514	fünf	t_97-10-21_107
33515	der	t_97-10-21_107
33516	größten	t_97-10-21_107
33517	Dokumentationszentren	t_97-10-21_107
33518	gehen	t_97-10-21_107
33519	können	t_97-10-21_107
33520	,	t_97-10-21_107
33521	aber	t_97-10-21_107
33522	abgesehen	t_97-10-21_107
33523	hiervon	t_97-10-21_107
33524	möchte	t_97-10-21_107
33525	ich	t_97-10-21_107
33526	dem	t_97-10-21_107
33527	Berichterstatter	t_97-10-21_107
33528	zu	t_97-10-21_107
33529	einer	t_97-10-21_107
33530	guten	t_97-10-21_107
33531	Arbeit	t_97-10-21_107
33532	gratulieren	t_97-10-21_107
33533	.	t_97-10-21_107
33534	Herr	t_97-10-21_111
33535	Präsident	t_97-10-21_111
33536	,	t_97-10-21_111
33537	ich	t_97-10-21_111
33538	möchte	t_97-10-21_111
33539	mich	t_97-10-21_111
33540	bei	t_97-10-21_111
33541	Herrn	t_97-10-21_111
33542	Tillich	t_97-10-21_111
33543	bedanken	t_97-10-21_111
33544	.	t_97-10-21_111
33545	Er	t_97-10-21_111
33546	ist	t_97-10-21_111
33547	in	t_97-10-21_111
33548	allem	t_97-10-21_111
33549	hilfreich	t_97-10-21_111
33550	und	t_97-10-21_111
33551	kooperativ	t_97-10-21_111
33552	gewesen	t_97-10-21_111
33553	.	t_97-10-21_111
33554	Ich	t_97-10-21_111
33555	bin	t_97-10-21_111
33556	sehr	t_97-10-21_111
33557	unzufrieden	t_97-10-21_111
33558	mit	t_97-10-21_111
33559	der	t_97-10-21_111
33560	andauernden	t_97-10-21_111
33561	Verminderung	t_97-10-21_111
33562	der	t_97-10-21_111
33563	Ausgaben	t_97-10-21_111
33564	für	t_97-10-21_111
33565	erneuernde	t_97-10-21_111
33566	Energie	t_97-10-21_111
33567	und	t_97-10-21_111
33568	effiziente	t_97-10-21_111
33569	Energienutzung	t_97-10-21_111
33570	.	t_97-10-21_111
33571	Wir	t_97-10-21_111
33572	haben	t_97-10-21_111
33573	Probleme	t_97-10-21_111
33574	mit	t_97-10-21_111
33575	den	t_97-10-21_111
33576	Rechtsgrundlagen	t_97-10-21_111
33577	.	t_97-10-21_111
33578	Sie	t_97-10-21_111
33579	müssen	t_97-10-21_111
33580	von	t_97-10-21_111
33581	der	t_97-10-21_111
33582	Kommission	t_97-10-21_111
33583	richtiggestellt	t_97-10-21_111
33584	werden	t_97-10-21_111
33585	.	t_97-10-21_111
33586	So	t_97-10-21_111
33587	weit	t_97-10-21_111
33588	die	t_97-10-21_111
33589	Forschung	t_97-10-21_111
33590	betroffen	t_97-10-21_111
33591	ist	t_97-10-21_111
33592	,	t_97-10-21_111
33593	haben	t_97-10-21_111
33594	wir	t_97-10-21_111
33595	immer	t_97-10-21_111
33596	die	t_97-10-21_111
33597	Unterstützung	t_97-10-21_111
33598	des	t_97-10-21_111
33599	Haushaltsausschusses	t_97-10-21_111
33600	begrüßt	t_97-10-21_111
33601	,	t_97-10-21_111
33602	und	t_97-10-21_111
33603	dies	t_97-10-21_111
33604	ist	t_97-10-21_111
33605	auch	t_97-10-21_111
33606	in	t_97-10-21_111
33607	diesem	t_97-10-21_111
33608	Jahr	t_97-10-21_111
33609	der	t_97-10-21_111
33610	Fall	t_97-10-21_111
33611	.	t_97-10-21_111
33612	Wir	t_97-10-21_111
33613	verstehen	t_97-10-21_111
33614	,	t_97-10-21_111
33615	daß	t_97-10-21_111
33616	die	t_97-10-21_111
33617	Kommission	t_97-10-21_111
33618	bei	t_97-10-21_111
33619	ihren	t_97-10-21_111
33620	Verwaltungsmaßnahmen	t_97-10-21_111
33621	Änderungen	t_97-10-21_111
33622	vornehmen	t_97-10-21_111
33623	wird	t_97-10-21_111
33624	,	t_97-10-21_111
33625	um	t_97-10-21_111
33626	den	t_97-10-21_111
33627	Erfordernissen	t_97-10-21_111
33628	der	t_97-10-21_111
33629	Dienste	t_97-10-21_111
33630	gerecht	t_97-10-21_111
33631	zu	t_97-10-21_111
33632	werden	t_97-10-21_111
33633	,	t_97-10-21_111
33634	während	t_97-10-21_111
33635	sichergestellt	t_97-10-21_111
33636	wird	t_97-10-21_111
33637	,	t_97-10-21_111
33638	daß	t_97-10-21_111
33639	sie	t_97-10-21_111
33640	rechenschaftspflichtig	t_97-10-21_111
33641	sind	t_97-10-21_111
33642	.	t_97-10-21_111
33643	Die	t_97-10-21_111
33644	Transparenz	t_97-10-21_111
33645	ist	t_97-10-21_111
33646	tatsächlich	t_97-10-21_111
33647	in	t_97-10-21_111
33648	den	t_97-10-21_111
33649	Forschungsprogrammen	t_97-10-21_111
33650	größer	t_97-10-21_111
33651	als	t_97-10-21_111
33652	in	t_97-10-21_111
33653	irgendeinem	t_97-10-21_111
33654	anderen	t_97-10-21_111
33655	Punkt	t_97-10-21_111
33656	,	t_97-10-21_111
33657	seitdem	t_97-10-21_111
33658	bekannt	t_97-10-21_111
33659	ist	t_97-10-21_111
33660	,	t_97-10-21_111
33661	wieviel	t_97-10-21_111
33662	für	t_97-10-21_111
33663	die	t_97-10-21_111
33664	Verwaltung	t_97-10-21_111
33665	der	t_97-10-21_111
33666	einzelnen	t_97-10-21_111
33667	speziellen	t_97-10-21_111
33668	Programme	t_97-10-21_111
33669	ausgegeben	t_97-10-21_111
33670	wird	t_97-10-21_111
33671	.	t_97-10-21_111
33672	Aus	t_97-10-21_111
33673	Mangel	t_97-10-21_111
33674	an	t_97-10-21_111
33675	einer	t_97-10-21_111
33676	Rechtsgrundlage	t_97-10-21_111
33677	und	t_97-10-21_111
33678	wegen	t_97-10-21_111
33679	geringer	t_97-10-21_111
33680	Fortschritte	t_97-10-21_111
33681	im	t_97-10-21_111
33682	Energiebereich	t_97-10-21_111
33683	schicken	t_97-10-21_111
33684	wir	t_97-10-21_111
33685	unsere	t_97-10-21_111
33686	Abgeordneten	t_97-10-21_111
33687	mit	t_97-10-21_111
33688	sehr	t_97-10-21_111
33689	wenig	t_97-10-21_111
33690	Gepäck	t_97-10-21_111
33691	nach	t_97-10-21_111
33692	Kioto	t_97-10-21_111
33693	.	t_97-10-21_111
33694	Unsere	t_97-10-21_111
33695	Prioritäten	t_97-10-21_111
33696	müssen	t_97-10-21_111
33697	weiterhin	t_97-10-21_111
33698	erneuernde	t_97-10-21_111
33699	Energie	t_97-10-21_111
33700	und	t_97-10-21_111
33701	die	t_97-10-21_111
33702	effiziente	t_97-10-21_111
33703	Energienutzung	t_97-10-21_111
33704	sein	t_97-10-21_111
33705	.	t_97-10-21_111
33706	Herr	t_97-10-21_129
33707	Präsident	t_97-10-21_129
33708	!	t_97-10-21_129
33709	Ich	t_97-10-21_129
33710	möchte	t_97-10-21_129
33711	die	t_97-10-21_129
33712	gute	t_97-10-21_129
33713	Arbeit	t_97-10-21_129
33714	der	t_97-10-21_129
33715	Berichterstatter	t_97-10-21_129
33716	mit	t_97-10-21_129
33717	keinem	t_97-10-21_129
33718	Wort	t_97-10-21_129
33719	schmälern	t_97-10-21_129
33720	,	t_97-10-21_129
33721	aber	t_97-10-21_129
33722	der	t_97-10-21_129
33723	Haushaltsentwurf	t_97-10-21_129
33724	stellt	t_97-10-21_129
33725	im	t_97-10-21_129
33726	wesentlichen	t_97-10-21_129
33727	eine	t_97-10-21_129
33728	Fortschreibung	t_97-10-21_129
33729	ohne	t_97-10-21_129
33730	klare	t_97-10-21_129
33731	Berücksichtigung	t_97-10-21_129
33732	der	t_97-10-21_129
33733	großen	t_97-10-21_129
33734	politischen	t_97-10-21_129
33735	Prioritäten	t_97-10-21_129
33736	und	t_97-10-21_129
33737	ohne	t_97-10-21_129
33738	echte	t_97-10-21_129
33739	Reformansätze	t_97-10-21_129
33740	dar	t_97-10-21_129
33741	.	t_97-10-21_129
33742	Das	t_97-10-21_129
33743	schwerwiegendste	t_97-10-21_129
33744	Problem	t_97-10-21_129
33745	-	t_97-10-21_129
33746	das	t_97-10-21_129
33747	wissen	t_97-10-21_129
33748	wir	t_97-10-21_129
33749	alle	t_97-10-21_129
33750	-	t_97-10-21_129
33751	ist	t_97-10-21_129
33752	die	t_97-10-21_129
33753	hohe	t_97-10-21_129
33754	Arbeitslosigkeit	t_97-10-21_129
33755	und	t_97-10-21_129
33756	besonders	t_97-10-21_129
33757	die	t_97-10-21_129
33758	Jugend-	t_97-10-21_129
33759	und	t_97-10-21_129
33760	Langzeitarbeitslosigkeit	t_97-10-21_129
33761	.	t_97-10-21_129
33762	Die	t_97-10-21_129
33763	vorliegende	t_97-10-21_129
33764	viel	t_97-10-21_129
33765	gerühmte	t_97-10-21_129
33766	Initiative	t_97-10-21_129
33767	zur	t_97-10-21_129
33768	Bekämpfung	t_97-10-21_129
33769	dieses	t_97-10-21_129
33770	Megaproblems	t_97-10-21_129
33771	ist	t_97-10-21_129
