id	text	iset	np_replfirst_noun	annotationcompleted	np_replfirst_deverbal	namely_difficultcase	np_replalternative	np_repl_difficultcase	namely_majordivergingantecedent	candidateanaphor	namelytest_naemlich	np_replfirst_article	namely_antecedent
633	es	37777	handlung	yes	na	na	na	na	na	discourse_anaphor	naemlich, jetzt eine neue initiative zur wiederaufnahme der zypern-gespraeche zu unterstuetzen und [das] noch vorhandene zeitfenster zu nutzen	eine_solche	215
634	das	37802		na						error_wrong_marking			
635	es	37817		na						error_no_discourse_anaphor			
636	es	38048		yes						error_no_discourse_anaphor			
637	es	38043		yes						error_no_discourse_anaphor			
638	das	37999	tatsache	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass die zahlen, die wir ansetzten die weichen fuer die zukunft stellen und eine grundlage fuer die debatte sein werden	diese	216
639	es	38020		yes						error_wrong_marking			
640	Das	38382	umstand	yes	na	na	yes	na	na	discourse_anaphor	dass, wer noch arbeit hat ,  ueberwiegend zu schlechteren konditionen arbeitet.	diese	217
641	es	38393	umstand	yes	na	na	yes	na	na	discourse_anaphor	dass, wer noch arbeit hat ,  ueberwiegend zu schlechteren konditionen arbeitet.	diese	217
642	es	38648		yes						error_wrong_marking			
643	Das	38726	zustand	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass wir immer dann krisenstimmung haben, wenn die zukunft europas auf die einstimmige zustimmung des rates statt auf die einigung zwischen den gemeinschaftsinstitutionen angewiesen ist	diese	219
644	Es	38679		yes						error_wrong_marking			
645	dies	38602	entwicklung	yes	na	na	na	na	na	discourse_anaphor	naemlich das projekt etschlossen, gemeinschaftsorientiert und visionaer zur politischen union weiter zu entwickeln	eine_solche	218
646	dies	38590	entwicklung	yes	na	na	na	na	na	discourse_anaphor	naemlich das projekt etschlossen, gemeinschaftsorientiert und visionaer zur politischen union weiter zu entwickeln	eine_solche	218
647	dies	38616	entwicklung	yes	na	na	na	na	na	discourse_anaphor	naemlich das projekt etschlossen, gemeinschaftsorientiert und visionaer zur politischen union weiter zu entwickeln	eine_solche	218
648	das	39139		yes						error_wrong_marking			
649	Das	39081	massnahme	yes	na	na	na	na	na	discourse_anaphor	naemlich, dass werbung in kinderprogrammen ausgeschlossen sein wird	diese	220
650	es	39053		yes						error_no_discourse_anaphor			
651	es	38954		yes						error_wrong_marking			
652	das	39032	na	na	na	na	na	na	na	discourse_anaphor	naemlich, dass europaeische filme , europaeische fernsehprogramme auf unseren fernsehbildschirmen , auf unseren handys und auf unseren computern zur geltung kommen und diese auchgefoerdert werden	na	221
653	Das	39045		yes						error_no_discourse_anaphor			
654	das	39087		yes						error_wrong_marking			
